customer_id,abm_amount_cad,abm_cash_amount_cad,abm_cash_count,abm_count,card_amount_cad,card_count,cheque_amount_cad,cheque_count,eft_amount_cad,eft_count,emt_amount_cad,emt_count,wire_amount_cad,wire_count
SYNCID0000006735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23086.37,49.0,0.0,0.0
SYNCID0000006736,0.0,0.0,0.0,0.0,152.97,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006737,566.3,566.3,2.0,2.0,24451.829999999998,12.0,3255.43,2.0,44140.479999999996,11.0,19131.8,9.0,0.0,0.0
SYNCID0000006739,0.0,0.0,0.0,0.0,0.0,0.0,1792.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006740,64015.280000000006,12988.480000000001,15.0,18.0,60280.29,81.0,0.0,0.0,122404.06,30.0,64152.48,53.0,0.0,0.0
SYNCID0000006741,65.36,65.36,1.0,1.0,18265.78,56.0,0.0,0.0,15546.119999999999,11.0,17350.980000000003,13.0,0.0,0.0
SYNCID0000006742,0.0,0.0,0.0,0.0,36619.97,128.0,69403.53,32.0,129708.43999999999,39.0,21420.559999999998,21.0,0.0,0.0
SYNCID0000006743,0.0,0.0,0.0,0.0,681.1,6.0,0.0,0.0,0.0,0.0,4778.59,3.0,395005.13,4.0
SYNCID0000006744,6555.72,4343.540000000001,5.0,6.0,511.33000000000004,4.0,0.0,0.0,8602.99,10.0,1312.02,1.0,0.0,0.0
SYNCID0000006745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47689.21,34.0,0.0,0.0
SYNCID0000006746,723.4000000000001,723.4000000000001,2.0,2.0,6400.09,9.0,0.0,0.0,167.31,1.0,8154.17,4.0,0.0,0.0
SYNCID0000006748,0.0,0.0,0.0,0.0,11380.95,71.0,793194.3799999999,32.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006749,0.0,0.0,0.0,0.0,0.0,0.0,81114.83,1.0,33548.92,7.0,0.0,0.0,0.0,0.0
SYNCID0000006751,0.0,0.0,0.0,0.0,469.87,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006752,0.0,0.0,0.0,0.0,9245.27,30.0,39007.229999999996,15.0,40362.89,18.0,3113.3199999999997,4.0,0.0,0.0
SYNCID0000006753,0.0,0.0,0.0,0.0,0.0,0.0,831860.37,20.0,13157.07,11.0,8582.42,9.0,0.0,0.0
SYNCID0000006754,863.09,863.09,1.0,1.0,4806.43,45.0,61091.72,22.0,9661.39,5.0,25807.550000000003,5.0,0.0,0.0
SYNCID0000006755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18044.34,12.0,0.0,0.0,0.0,0.0
SYNCID0000006756,0.0,0.0,0.0,0.0,0.0,0.0,43974.55,7.0,356028.25,90.0,56781.65000000001,35.0,0.0,0.0
SYNCID0000006757,0.0,0.0,0.0,0.0,0.0,0.0,46499.55,4.0,0.0,0.0,1313.53,2.0,0.0,0.0
SYNCID0000006758,0.0,0.0,0.0,0.0,975.93,9.0,5108.0599999999995,4.0,18122.78,1.0,0.0,0.0,0.0,0.0
SYNCID0000006759,0.0,0.0,0.0,0.0,2022.6600000000003,10.0,0.0,0.0,3214.05,3.0,57.5,2.0,0.0,0.0
SYNCID0000006760,222.39999999999998,222.39999999999998,2.0,2.0,38533.99,149.0,809.88,2.0,289.62,1.0,0.0,0.0,26541.78,1.0
SYNCID0000006761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20047.25,8.0,0.0,0.0
SYNCID0000006762,11027.55,0.0,0.0,2.0,1873.8,19.0,0.0,0.0,7154.550000000001,4.0,0.0,0.0,0.0,0.0
SYNCID0000006763,0.0,0.0,0.0,0.0,27422.650000000005,118.0,0.0,0.0,0.0,0.0,0.0,0.0,34574.65,1.0
SYNCID0000006764,0.0,0.0,0.0,0.0,115.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57335.92999999999,6.0,0.0,0.0,0.0,0.0
SYNCID0000006766,0.0,0.0,0.0,0.0,0.0,0.0,2660.63,6.0,54743.05,25.0,4504.3,4.0,0.0,0.0
SYNCID0000006767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8280.57,2.0,0.0,0.0,0.0,0.0
SYNCID0000006768,0.0,0.0,0.0,0.0,57936.270000000004,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006769,0.0,0.0,0.0,0.0,434.25000000000006,5.0,206.62,1.0,109171.01,50.0,2066.89,3.0,0.0,0.0
SYNCID0000006771,0.0,0.0,0.0,0.0,25041.770000000004,90.0,0.0,0.0,34803.23,6.0,0.0,0.0,0.0,0.0
SYNCID0000006772,0.0,0.0,0.0,0.0,0.0,0.0,19087.890000000003,6.0,1010.4000000000001,3.0,39979.06,50.0,0.0,0.0
SYNCID0000006773,0.0,0.0,0.0,0.0,0.0,0.0,15723.400000000001,5.0,1170414.3399999999,199.0,101288.51000000001,84.0,0.0,0.0
SYNCID0000006774,326.79,326.79,2.0,2.0,213292.13,38.0,0.0,0.0,404445.5400000001,45.0,960.23,3.0,0.0,0.0
SYNCID0000006775,0.0,0.0,0.0,0.0,11660.26,38.0,588510.43,208.0,1647268.61,374.0,7071.65,12.0,0.0,0.0
SYNCID0000006776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96725.60000000002,15.0,0.0,0.0,0.0,0.0
SYNCID0000006777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5546.3099999999995,7.0,0.0,0.0,0.0,0.0
SYNCID0000006778,0.0,0.0,0.0,0.0,35532.02,74.0,0.0,0.0,903.2299999999999,3.0,3167.86,2.0,0.0,0.0
SYNCID0000006779,0.0,0.0,0.0,0.0,0.0,0.0,74363.25,30.0,1010517.8600000001,256.0,0.0,0.0,0.0,0.0
SYNCID0000006780,0.0,0.0,0.0,0.0,37028.990000000005,194.0,0.0,0.0,31919.06,1.0,664.88,4.0,0.0,0.0
SYNCID0000006781,0.0,0.0,0.0,0.0,0.0,0.0,1042.38,2.0,901633.8500000001,29.0,0.0,0.0,0.0,0.0
SYNCID0000006782,0.0,0.0,0.0,0.0,48.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006783,0.0,0.0,0.0,0.0,94.91,2.0,278808.13,16.0,79097.41999999998,19.0,0.0,0.0,0.0,0.0
SYNCID0000006784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485174.35000000003,172.0,0.0,0.0,0.0,0.0
SYNCID0000006785,423.52,99.97,1.0,2.0,714.67,7.0,139159.19,133.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006786,0.0,0.0,0.0,0.0,462.08000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006787,0.0,0.0,0.0,0.0,0.0,0.0,3861.49,2.0,16461.5,3.0,0.0,0.0,0.0,0.0
SYNCID0000006788,0.0,0.0,0.0,0.0,5355.32,34.0,0.0,0.0,127644.26,53.0,0.0,0.0,0.0,0.0
SYNCID0000006789,1453.94,1453.94,1.0,1.0,113.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006790,1715.12,1715.12,3.0,3.0,757.5400000000001,3.0,0.0,0.0,0.0,0.0,3222.1499999999996,8.0,0.0,0.0
SYNCID0000006791,89027.03000000001,10665.38,8.0,11.0,85.13,1.0,22366.81,15.0,272984.16,30.0,35724.93,54.0,0.0,0.0
SYNCID0000006793,0.0,0.0,0.0,0.0,0.0,0.0,13191.43,11.0,0.0,0.0,132.01,1.0,0.0,0.0
SYNCID0000006795,0.0,0.0,0.0,0.0,97.16999999999999,3.0,2362.31,4.0,5275.389999999999,4.0,135.43,1.0,0.0,0.0
SYNCID0000006796,0.0,0.0,0.0,0.0,464.56,2.0,0.0,0.0,399314.06000000006,49.0,206.19,1.0,0.0,0.0
SYNCID0000006797,0.0,0.0,0.0,0.0,38133.780000000006,109.0,41504.75,1.0,107823.73,56.0,0.0,0.0,0.0,0.0
SYNCID0000006798,17580.07,1018.13,3.0,4.0,1096.1399999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006799,0.0,0.0,0.0,0.0,539.21,4.0,0.0,0.0,154008.76,31.0,5921.7699999999995,10.0,0.0,0.0
SYNCID0000006800,0.0,0.0,0.0,0.0,6715.889999999999,40.0,46368.39,9.0,28609.13,12.0,58792.41,36.0,0.0,0.0
SYNCID0000006801,520.5,520.5,1.0,1.0,8286.63,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006802,0.0,0.0,0.0,0.0,2937.91,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006803,51246.329999999994,1680.95,5.0,9.0,14682.440000000002,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006805,0.0,0.0,0.0,0.0,0.0,0.0,18.69,1.0,56316.79,6.0,0.0,0.0,0.0,0.0
SYNCID0000006806,0.0,0.0,0.0,0.0,0.0,0.0,29142.910000000003,6.0,46922.79,18.0,0.0,0.0,0.0,0.0
SYNCID0000006807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38167.399999999994,22.0,0.0,0.0,0.0,0.0
SYNCID0000006808,741.13,741.13,2.0,2.0,22921.390000000003,101.0,99893.34000000001,58.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006809,0.0,0.0,0.0,0.0,0.0,0.0,9475.87,9.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006810,0.0,0.0,0.0,0.0,24.62,1.0,735087.53,3.0,41201.829999999994,7.0,11123.7,4.0,0.0,0.0
SYNCID0000006812,0.0,0.0,0.0,0.0,209745.51,61.0,15881.849999999999,6.0,0.0,0.0,1269.2399999999998,4.0,6769.82,1.0
SYNCID0000006813,0.0,0.0,0.0,0.0,0.0,0.0,26.66,1.0,0.0,0.0,12928.77,19.0,11332.41,1.0
SYNCID0000006814,0.0,0.0,0.0,0.0,0.0,0.0,43232.18,12.0,0.0,0.0,2924.5800000000004,4.0,0.0,0.0
SYNCID0000006815,0.0,0.0,0.0,0.0,6175.860000000001,35.0,3296.48,6.0,303424.48,106.0,8366.21,6.0,0.0,0.0
SYNCID0000006816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685709.14,411.0,75487.51000000001,72.0,0.0,0.0
SYNCID0000006817,0.0,0.0,0.0,0.0,1126.76,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006818,0.0,0.0,0.0,0.0,61688.37,118.0,17159.170000000002,10.0,3367.3800000000006,11.0,0.0,0.0,0.0,0.0
SYNCID0000006819,0.0,0.0,0.0,0.0,21042.82,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006821,0.0,0.0,0.0,0.0,18467.19,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006822,8144.75,1587.0,2.0,3.0,19299.33,37.0,0.0,0.0,19978.16,6.0,14521.410000000002,6.0,0.0,0.0
SYNCID0000006823,0.0,0.0,0.0,0.0,0.0,0.0,2957.91,6.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006824,0.0,0.0,0.0,0.0,9297.73,33.0,23732.11,7.0,7987.3099999999995,10.0,422.82,1.0,0.0,0.0
SYNCID0000006825,0.0,0.0,0.0,0.0,20828.15,27.0,185740.75,11.0,63255.03,9.0,15729.630000000001,14.0,0.0,0.0
SYNCID0000006826,0.0,0.0,0.0,0.0,1229.04,1.0,0.0,0.0,0.0,0.0,31859.730000000003,12.0,0.0,0.0
SYNCID0000006827,0.0,0.0,0.0,0.0,0.0,0.0,4494.58,3.0,47092.97,9.0,0.0,0.0,0.0,0.0
SYNCID0000006828,0.0,0.0,0.0,0.0,183919.66,543.0,5429.91,1.0,15300.78,8.0,51856.74,27.0,0.0,0.0
SYNCID0000006829,874.2099999999999,874.2099999999999,3.0,3.0,43105.229999999996,166.0,688617.44,162.0,645148.0700000001,156.0,69644.65000000002,62.0,0.0,0.0
SYNCID0000006830,0.0,0.0,0.0,0.0,0.0,0.0,3344.7099999999996,3.0,48506.310000000005,20.0,0.0,0.0,0.0,0.0
SYNCID0000006831,0.0,0.0,0.0,0.0,846.8499999999999,14.0,48304.69,3.0,817.18,9.0,4474.320000000001,9.0,28445.28,3.0
SYNCID0000006832,0.0,0.0,0.0,0.0,211.14,3.0,952.21,1.0,22503.2,19.0,17656.09,19.0,0.0,0.0
SYNCID0000006833,0.0,0.0,0.0,0.0,503.06999999999994,4.0,0.0,0.0,838014.92,346.0,20649.300000000003,24.0,0.0,0.0
SYNCID0000006834,0.0,0.0,0.0,0.0,0.0,0.0,1212851.2800000003,234.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006835,0.0,0.0,0.0,0.0,75.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006836,0.0,0.0,0.0,0.0,0.0,0.0,117.65,1.0,154785.42999999996,27.0,0.0,0.0,0.0,0.0
SYNCID0000006837,224853.34,27074.11999999999,27.0,44.0,108374.75999999998,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006838,16073.029999999999,2994.58,13.0,17.0,14204.490000000002,47.0,12070.109999999999,9.0,0.0,0.0,2651.18,4.0,0.0,0.0
SYNCID0000006839,0.0,0.0,0.0,0.0,0.0,0.0,2203555.7899999996,3.0,104185.24,28.0,14634.86,16.0,0.0,0.0
SYNCID0000006840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.08,1.0,0.0,0.0
SYNCID0000006841,115662.03,7772.53,12.0,20.0,7914.170000000002,37.0,664996.9500000001,125.0,8405.189999999999,4.0,5959.61,4.0,0.0,0.0
SYNCID0000006842,0.0,0.0,0.0,0.0,5745.3099999999995,10.0,30489.390000000003,10.0,9037.88,6.0,46619.48,39.0,0.0,0.0
SYNCID0000006843,0.0,0.0,0.0,0.0,0.0,0.0,1813882.48,32.0,3772.04,5.0,0.0,0.0,0.0,0.0
SYNCID0000006844,7101.459999999999,5807.65,10.0,11.0,0.0,1.0,12290.17,5.0,5870086.709999999,544.0,163.21,1.0,0.0,0.0
SYNCID0000006845,2230.52,0.0,0.0,1.0,5750.18,30.0,7537.71,2.0,5267.64,12.0,975.54,2.0,0.0,0.0
SYNCID0000006846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8894.65,12.0,0.0,0.0
SYNCID0000006847,0.0,0.0,0.0,0.0,5279.53,27.0,493.92,1.0,11825.15,5.0,3876.26,1.0,0.0,0.0
SYNCID0000006848,0.0,0.0,0.0,0.0,20286.52,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006849,0.0,0.0,0.0,0.0,0.0,0.0,7047.69,3.0,47899.6,35.0,0.0,0.0,0.0,0.0
SYNCID0000006850,0.0,0.0,0.0,0.0,20313.349999999995,90.0,260192.64999999997,27.0,202936.6,50.0,4466.3099999999995,10.0,0.0,0.0
SYNCID0000006851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984.97,1.0,7216.37,1.0,0.0,0.0
SYNCID0000006852,0.0,0.0,0.0,0.0,292.5,5.0,149286.92000000004,27.0,673.34,1.0,7625.53,5.0,0.0,0.0
SYNCID0000006853,0.0,0.0,0.0,0.0,29101.989999999998,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006854,0.0,0.0,0.0,0.0,5672.18,7.0,25749.26,10.0,14815.5,20.0,0.0,0.0,0.0,0.0
SYNCID0000006855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51789.84,22.0,8045.619999999999,11.0,0.0,0.0
SYNCID0000006856,0.0,0.0,0.0,0.0,0.0,0.0,176950.28,48.0,108273.40999999999,10.0,6761.349999999999,5.0,0.0,0.0
SYNCID0000006857,41208.23000000001,5259.98,9.0,14.0,7041.2699999999995,57.0,2333.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006858,0.0,0.0,0.0,0.0,0.0,0.0,2973.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006859,0.0,0.0,0.0,0.0,8023.92,42.0,0.0,0.0,1471.89,2.0,7230.38,6.0,0.0,0.0
SYNCID0000006860,0.0,0.0,0.0,0.0,16371.56,57.0,9792.74,8.0,14731.37,23.0,1771.39,1.0,0.0,0.0
SYNCID0000006861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423382.01,15.0,0.0,0.0,0.0,0.0
SYNCID0000006862,0.0,0.0,0.0,0.0,0.0,0.0,366207.62000000005,58.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006863,0.0,0.0,0.0,0.0,827.98,8.0,99979.0,16.0,101027.44000000003,21.0,0.0,0.0,0.0,0.0
SYNCID0000006864,0.0,0.0,0.0,0.0,43386.08,193.0,3097421.39,29.0,47337.9,6.0,43853.25,55.0,0.0,0.0
SYNCID0000006866,219.37,219.37,1.0,1.0,22563.29,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006867,0.0,0.0,0.0,0.0,3083.5699999999993,12.0,653.5400000000001,2.0,13378.87,9.0,157.55,1.0,0.0,0.0
SYNCID0000006868,602.66,602.66,2.0,2.0,9888.769999999999,55.0,158067.61,15.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006870,0.0,0.0,0.0,0.0,0.0,0.0,4645.61,1.0,1947.9299999999998,3.0,0.0,0.0,0.0,0.0
SYNCID0000006871,0.0,0.0,0.0,0.0,11260.550000000001,42.0,34540.17999999999,18.0,73571.5,30.0,0.0,0.0,0.0,0.0
SYNCID0000006872,0.0,0.0,0.0,0.0,2253.65,5.0,0.0,0.0,0.0,0.0,51620.159999999996,33.0,0.0,0.0
SYNCID0000006873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21593.57,3.0
SYNCID0000006874,0.0,0.0,0.0,0.0,20781.83,55.0,510063.12,163.0,17369.98,9.0,77793.96000000002,52.0,0.0,0.0
SYNCID0000006875,0.0,0.0,0.0,0.0,14220.440000000002,47.0,2541.8199999999997,6.0,13213.660000000002,6.0,8856.81,21.0,0.0,0.0
SYNCID0000006876,1057.55,1057.55,1.0,1.0,1683.6399999999999,7.0,677246.91,6.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006877,0.0,0.0,0.0,0.0,0.0,0.0,16157.29,13.0,80811.72000000002,35.0,0.0,0.0,0.0,0.0
SYNCID0000006878,0.0,0.0,0.0,0.0,52829.560000000005,177.0,451431.35999999987,37.0,49621.69000000001,22.0,1025.71,1.0,0.0,0.0
SYNCID0000006879,0.0,0.0,0.0,0.0,12332.62,46.0,0.0,0.0,261369.62999999995,90.0,0.0,0.0,0.0,0.0
SYNCID0000006880,0.0,0.0,0.0,0.0,1071.43,3.0,47362.71000000001,13.0,5160.400000000001,11.0,0.0,0.0,0.0,0.0
SYNCID0000006881,0.0,0.0,0.0,0.0,1439.62,5.0,173096.24,42.0,95787.17,13.0,0.0,0.0,0.0,0.0
SYNCID0000006882,0.0,0.0,0.0,0.0,11543.500000000002,72.0,30.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88897.44,6.0,0.0,0.0,0.0,0.0
SYNCID0000006884,0.0,0.0,0.0,0.0,44187.829999999994,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12108.1,9.0,0.0,0.0
SYNCID0000006886,0.0,0.0,0.0,0.0,0.0,0.0,764.48,1.0,1356630.31,29.0,0.0,0.0,0.0,0.0
SYNCID0000006887,0.0,0.0,0.0,0.0,1729.1100000000001,4.0,137310.56999999998,3.0,13103.48,5.0,568.61,2.0,0.0,0.0
SYNCID0000006888,0.0,0.0,0.0,0.0,0.0,0.0,75350.20999999999,15.0,4480.509999999999,4.0,9509.019999999999,9.0,0.0,0.0
SYNCID0000006889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52191.78,69.0,0.0,0.0
SYNCID0000006890,1507.34,1507.34,6.0,6.0,118.62,1.0,542408.3699999999,166.0,1776841.73,910.0,9971.800000000001,13.0,0.0,0.0
SYNCID0000006892,0.0,0.0,0.0,0.0,14021.100000000002,43.0,0.0,0.0,34577.25,20.0,26615.21,6.0,0.0,0.0
SYNCID0000006893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3305.17,2.0,0.0,0.0,0.0,0.0
SYNCID0000006894,0.0,0.0,0.0,0.0,1726.13,18.0,0.0,0.0,10914.46,12.0,1035.2,2.0,0.0,0.0
SYNCID0000006895,0.0,0.0,0.0,0.0,0.0,0.0,19582.3,23.0,26408.94,4.0,3572.91,4.0,0.0,0.0
SYNCID0000006897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128753.64000000001,47.0,0.0,0.0,240176.16,10.0
SYNCID0000006898,519.92,519.92,1.0,1.0,1517.5099999999998,9.0,942129.16,24.0,8743.44,2.0,13865.49,2.0,0.0,0.0
SYNCID0000006899,0.0,0.0,0.0,0.0,0.0,0.0,52981.41,24.0,3795.7,4.0,28523.519999999997,27.0,0.0,0.0
SYNCID0000006900,3191.35,3191.35,4.0,4.0,12941.079999999998,48.0,0.0,0.0,4131.34,2.0,9424.77,19.0,0.0,0.0
SYNCID0000006901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10335.36,18.0,0.0,0.0
SYNCID0000006902,0.0,0.0,0.0,0.0,5520.28,35.0,31503.0,10.0,830428.87,22.0,64.45,1.0,0.0,0.0
SYNCID0000006903,0.0,0.0,0.0,0.0,81363.43000000001,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006904,0.0,0.0,0.0,0.0,421.17999999999995,2.0,787.5799999999999,2.0,462162.76,40.0,37095.2,23.0,0.0,0.0
SYNCID0000006905,0.0,0.0,0.0,0.0,29859.56,88.0,587809.8500000001,185.0,356713.87999999995,57.0,26531.32,38.0,0.0,0.0
SYNCID0000006906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.9300000000001,2.0,0.0,0.0,0.0,0.0
SYNCID0000006907,1788.6,1788.6,4.0,4.0,18104.649999999998,34.0,5236.89,1.0,0.0,0.0,6623.620000000001,8.0,99913.17000000001,5.0
SYNCID0000006908,0.0,0.0,0.0,0.0,0.0,0.0,24330.22,4.0,370901.1,48.0,0.0,0.0,0.0,0.0
SYNCID0000006910,480.01,480.01,1.0,1.0,3906.5,19.0,0.0,0.0,6306.669999999999,7.0,6679.16,16.0,0.0,0.0
SYNCID0000006912,0.0,0.0,0.0,0.0,3085.98,23.0,322562.06999999995,74.0,1354.3300000000002,5.0,3136.41,1.0,0.0,0.0
SYNCID0000006913,0.0,0.0,0.0,0.0,10526.37,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138374.46,18.0,0.0,0.0,0.0,0.0
SYNCID0000006915,521.75,521.75,1.0,1.0,9763.049999999997,53.0,355890.72000000003,9.0,388.35,2.0,5842.199999999999,10.0,0.0,0.0
SYNCID0000006916,0.0,0.0,0.0,0.0,0.0,0.0,2120.34,1.0,178.41000000000003,2.0,0.0,0.0,0.0,0.0
SYNCID0000006917,0.0,0.0,0.0,0.0,0.0,0.0,21828.44,18.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006918,0.0,0.0,0.0,0.0,287.69,2.0,59025.600000000006,4.0,0.0,0.0,8669.779999999999,9.0,0.0,0.0
SYNCID0000006919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19638.579999999998,3.0,89471.19,215.0,0.0,0.0
SYNCID0000006920,0.0,0.0,0.0,0.0,137533.33,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006921,0.0,0.0,0.0,0.0,0.0,0.0,4123.7,9.0,273.87,1.0,0.0,0.0,0.0,0.0
SYNCID0000006922,0.0,0.0,0.0,0.0,1715.7000000000003,15.0,38896.409999999996,8.0,370141.2,13.0,16155.289999999997,15.0,0.0,0.0
SYNCID0000006923,0.0,0.0,0.0,0.0,28525.23,105.0,35896.829999999994,11.0,54626.98000000001,48.0,5534.35,2.0,0.0,0.0
SYNCID0000006925,0.0,0.0,0.0,0.0,0.0,0.0,456469.56,82.0,8418.8,6.0,0.0,0.0,0.0,0.0
SYNCID0000006926,0.0,0.0,0.0,0.0,42284.409999999996,101.0,0.0,0.0,0.0,0.0,0.0,0.0,2868517.55,6.0
SYNCID0000006927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2178.7999999999997,3.0,0.0,0.0,0.0,0.0
SYNCID0000006928,0.0,0.0,0.0,0.0,0.0,0.0,156.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006929,0.0,0.0,0.0,0.0,50721.45999999999,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006930,0.0,0.0,0.0,0.0,0.0,0.0,311.51,1.0,0.0,0.0,10993.39,7.0,0.0,0.0
SYNCID0000006931,2334.81,2334.81,3.0,3.0,38081.15999999999,108.0,17472.46,1.0,260838.78999999998,172.0,4286.83,9.0,0.0,0.0
SYNCID0000006932,13906.709999999997,13906.709999999997,20.0,20.0,22017.45,122.0,31795.83,13.0,54964.22000000001,19.0,0.0,0.0,0.0,0.0
SYNCID0000006933,0.0,0.0,0.0,0.0,47661.6,142.0,707157.8600000001,36.0,564.3499999999999,2.0,1747.94,1.0,0.0,0.0
SYNCID0000006934,0.0,0.0,0.0,0.0,168.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12127.79,9.0,0.0,0.0,0.0,0.0
SYNCID0000006936,0.0,0.0,0.0,0.0,0.0,0.0,10894.65,3.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006937,0.0,0.0,0.0,0.0,0.0,0.0,83474.34000000001,42.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006938,3438.49,0.0,0.0,2.0,3028.2000000000003,22.0,0.0,0.0,6043.7300000000005,3.0,10936.37,6.0,0.0,0.0
SYNCID0000006939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206792.18,10.0,0.0,0.0,0.0,0.0
SYNCID0000006940,0.0,0.0,0.0,0.0,0.0,0.0,217864.40999999997,12.0,20330.28,4.0,0.0,0.0,0.0,0.0
SYNCID0000006942,4620.9,1210.86,3.0,5.0,108934.04,293.0,36508.6,14.0,115288.83,21.0,0.0,0.0,0.0,0.0
SYNCID0000006943,0.0,0.0,0.0,0.0,8534.949999999999,41.0,5946.5,9.0,314.81,2.0,16619.339999999997,18.0,0.0,0.0
SYNCID0000006944,1445.38,0.0,0.0,1.0,5.65,1.0,84949.37,8.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751193.79,80.0,0.0,0.0,0.0,0.0
