customer_id,geographical_entropy
SYNCID0000004245,-0.0
SYNCID0000009007,2.699513850319966
SYNCID0000005789,1.584962500721156
SYNCID0000011942,3.3598981283389158
SYNCID0000000531,2.946203559296438
SYNCID0000016822,3.7871439606981387
SYNCID0000000708,N/A
SYNCID0000006199,N/A
SYNCID0000007308,N/A
SYNCID0000001002,N/A
SYNCID0000013861,N/A
SYNCID0000016536,3.6971427577308726
SYNCID0000011051,N/A
SYNCID0000009957,3.1808329872054406
SYNCID0000003081,N/A
SYNCID0000016678,N/A
SYNCID0000004985,1.584962500721156
SYNCID0000011842,N/A
SYNCID0000010412,N/A
SYNCID0000006648,N/A
SYNCID0000002330,N/A
SYNCID0000006091,N/A
SYNCID0000010933,N/A
SYNCID0000016061,3.4594593963998417
SYNCID0000008146,3.139572261986723
SYNCID0000016004,3.4739156695445255
SYNCID0000008833,N/A
SYNCID0000014997,2.3743962906415295
SYNCID0000013494,N/A
SYNCID0000014562,3.645317755145767
SYNCID0000013105,N/A
SYNCID0000009559,2.8469926803077774
SYNCID0000002052,3.3347563873559682
SYNCID0000011375,3.656684374222608
SYNCID0000014193,3.3586628525506557
SYNCID0000001480,4.1075169222684895
SYNCID0000006506,3.2776134368191157
SYNCID0000008236,N/A
SYNCID0000009416,N/A
SYNCID0000011461,2.999581230646065
SYNCID0000003898,N/A
SYNCID0000011654,N/A
SYNCID0000011990,3.770481997621855
SYNCID0000000152,N/A
SYNCID0000011488,1.0
SYNCID0000014593,N/A
SYNCID0000015313,N/A
SYNCID0000007475,3.2735106842302715
SYNCID0000001085,4.054635493986807
SYNCID0000005585,N/A
SYNCID0000004582,3.7898657820928925
SYNCID0000011833,N/A
SYNCID0000005397,3.342683189255492
SYNCID0000010088,3.8608673384452024
SYNCID0000013226,N/A
SYNCID0000007935,3.819801905828917
SYNCID0000012631,N/A
SYNCID0000013976,3.7209772439571656
SYNCID0000001105,4.345278810220562
SYNCID0000000638,1.0
SYNCID0000003207,4.050970503935263
SYNCID0000004479,3.239353872167201
SYNCID0000017174,3.6494083415567777
SYNCID0000008890,N/A
SYNCID0000004825,N/A
SYNCID0000005371,3.252648237083689
SYNCID0000008603,2.25
SYNCID0000001590,4.436664271407161
SYNCID0000000779,N/A
SYNCID0000014118,-0.0
SYNCID0000016948,N/A
SYNCID0000010800,3.5259728242945636
SYNCID0000013322,N/A
SYNCID0000012716,N/A
SYNCID0000005808,4.644243917391858
SYNCID0000000981,1.4591479170272448
SYNCID0000013986,2.725480556997868
SYNCID0000017081,4.6366494659435675
SYNCID0000011296,N/A
SYNCID0000010881,N/A
SYNCID0000002974,N/A
SYNCID0000015868,0.9182958340544896
SYNCID0000007586,4.1962223568326475
SYNCID0000002340,3.4080899939901306
SYNCID0000015798,N/A
SYNCID0000000072,1.5058762556041068
SYNCID0000000767,1.7527152789797047
SYNCID0000007059,4.109918696951053
SYNCID0000000124,1.3567796494470394
SYNCID0000012260,1.879964948727111
SYNCID0000015277,N/A
SYNCID0000009865,3.7600115303896287
SYNCID0000012682,N/A
SYNCID0000001788,4.176406447063079
SYNCID0000011179,N/A
SYNCID0000015950,-0.0
SYNCID0000006621,3.9482670816249374
SYNCID0000001555,3.721340522811069
SYNCID0000014101,N/A
SYNCID0000008555,-0.0
SYNCID0000014898,N/A
SYNCID0000006659,1.9182958340544896
SYNCID0000009840,2.870691850361208
SYNCID0000014952,N/A
SYNCID0000001985,1.0
SYNCID0000007026,N/A
SYNCID0000005998,2.713298282060444
SYNCID0000010518,3.640223928941852
SYNCID0000004071,2.8448892792989766
SYNCID0000006104,3.881005488054637
SYNCID0000012479,2.1333874913165967
SYNCID0000012742,4.59652576025969
SYNCID0000015821,N/A
SYNCID0000009293,N/A
SYNCID0000010227,2.770950594454669
SYNCID0000015001,3.908150899713403
SYNCID0000001212,2.3221793455166666
SYNCID0000000776,4.358538791117314
SYNCID0000004149,3.6414460711655217
SYNCID0000012719,4.061618074864114
SYNCID0000000204,3.310820381093429
SYNCID0000002080,3.9476132088337668
SYNCID0000008261,2.268758439731455
SYNCID0000014027,2.0
SYNCID0000005720,2.128085278891394
SYNCID0000005780,4.099313398904624
SYNCID0000000106,2.75
SYNCID0000005174,1.0
SYNCID0000011870,1.9182958340544896
SYNCID0000014733,2.0979931624271395
SYNCID0000003540,N/A
SYNCID0000011876,0.8112781244591328
SYNCID0000006918,1.0
SYNCID0000014128,1.3709505944546687
SYNCID0000001232,2.931208948910323
SYNCID0000008314,3.9241987955141635
SYNCID0000006072,2.0
SYNCID0000013696,2.7692407046368492
SYNCID0000001207,3.9733323666317553
SYNCID0000005812,2.751629167387823
SYNCID0000013933,3.9810058461730646
SYNCID0000014246,3.024397470347699
SYNCID0000014614,2.0
SYNCID0000016967,1.4045479227317865
SYNCID0000016475,4.9602416525134885
SYNCID0000000163,3.535174565635903
SYNCID0000011875,1.5
SYNCID0000016354,1.0
SYNCID0000015019,3.810820381093429
SYNCID0000005484,4.06256117320949
SYNCID0000012661,4.170912080636197
SYNCID0000006075,N/A
SYNCID0000016808,N/A
SYNCID0000008503,1.9219280948873623
SYNCID0000000319,N/A
SYNCID0000005083,N/A
SYNCID0000000785,3.1629717007935114
SYNCID0000003673,N/A
SYNCID0000015766,4.127788307608826
SYNCID0000000705,3.324218105809718
SYNCID0000013028,N/A
SYNCID0000010017,3.8653080069356687
SYNCID0000006759,2.3219280948873626
SYNCID0000005638,3.186392934223819
SYNCID0000015347,N/A
SYNCID0000013568,4.220538244853405
SYNCID0000001732,N/A
SYNCID0000005435,N/A
SYNCID0000007194,4.58873080624284
SYNCID0000015984,4.368261476613313
SYNCID0000001556,N/A
SYNCID0000017000,N/A
SYNCID0000010733,1.9219280948873623
SYNCID0000014052,3.0220552088742005
SYNCID0000001967,2.617492461184755
SYNCID0000006353,3.9966557657942805
SYNCID0000002677,3.7725255229743593
SYNCID0000012942,2.396782221599798
SYNCID0000009378,N/A
SYNCID0000007747,N/A
SYNCID0000011524,N/A
SYNCID0000012392,3.1523912776298664
SYNCID0000007062,3.4058222502856905
SYNCID0000015678,4.3546608165917595
SYNCID0000007769,2.40400975732486
SYNCID0000015059,3.0234792129195758
SYNCID0000000343,4.063472894262314
SYNCID0000011162,N/A
SYNCID0000009402,N/A
SYNCID0000009439,N/A
SYNCID0000005639,1.584962500721156
SYNCID0000015084,1.584962500721156
SYNCID0000000159,3.327875464645661
SYNCID0000010369,3.3612943535214637
SYNCID0000008156,3.6473683589017414
SYNCID0000013193,N/A
SYNCID0000013154,3.628928031846024
SYNCID0000009627,N/A
SYNCID0000016907,N/A
SYNCID0000000577,2.4056390622295662
SYNCID0000000127,2.521640636343318
SYNCID0000010220,N/A
SYNCID0000009562,3.763341841790696
SYNCID0000008162,4.29772123207178
SYNCID0000013086,N/A
SYNCID0000001829,1.5
SYNCID0000014001,3.7273179957153757
SYNCID0000014779,N/A
SYNCID0000015578,N/A
SYNCID0000005086,1.0
SYNCID0000000234,N/A
SYNCID0000004669,N/A
SYNCID0000007114,4.010121725163344
SYNCID0000015097,3.452819531114783
SYNCID0000011565,2.6416041678685938
SYNCID0000007450,3.3393538721672007
SYNCID0000010339,1.428794734004785
SYNCID0000005798,4.581726265394235
SYNCID0000002658,2.9471602685644416
SYNCID0000005284,N/A
SYNCID0000005180,3.357092009918906
SYNCID0000006563,1.584962500721156
SYNCID0000007152,N/A
SYNCID0000005712,3.300902408139149
SYNCID0000004015,2.321928094887362
SYNCID0000009063,4.493234734590996
SYNCID0000014919,N/A
SYNCID0000015696,N/A
SYNCID0000014697,N/A
SYNCID0000008459,N/A
SYNCID0000013850,2.0
SYNCID0000008889,-0.0
SYNCID0000000210,N/A
SYNCID0000013791,N/A
SYNCID0000004147,N/A
SYNCID0000000625,4.3094086565221765
SYNCID0000003826,2.466254204149724
SYNCID0000003767,N/A
SYNCID0000003717,3.4969160270940596
SYNCID0000002061,4.0953724782522025
SYNCID0000003700,3.0448894517332405
SYNCID0000007325,N/A
SYNCID0000009555,N/A
SYNCID0000011688,3.4211571135477064
SYNCID0000015089,N/A
SYNCID0000008069,N/A
SYNCID0000000883,2.872905595320056
SYNCID0000014912,4.347354667396616
SYNCID0000012515,3.7727809533009813
SYNCID0000000701,2.9362862311688667
SYNCID0000006157,3.3793661191762854
SYNCID0000011560,2.75
SYNCID0000013406,N/A
SYNCID0000012638,3.6380068136741555
SYNCID0000001623,4.258114443923135
SYNCID0000005852,N/A
SYNCID0000006898,3.1219280948873624
SYNCID0000011739,-0.0
SYNCID0000003672,2.6613980666788595
SYNCID0000004648,N/A
SYNCID0000001371,N/A
SYNCID0000005123,3.3841393647565003
SYNCID0000012440,1.5
SYNCID0000015396,4.063715047858802
SYNCID0000008664,N/A
SYNCID0000010146,-0.0
SYNCID0000006202,1.879964948727111
SYNCID0000002538,N/A
SYNCID0000015556,1.7098759370157945
SYNCID0000000377,N/A
SYNCID0000017113,N/A
SYNCID0000004612,3.609201813236653
SYNCID0000003071,N/A
SYNCID0000016815,2.6416041678685938
SYNCID0000010963,3.8042274124436464
SYNCID0000001709,N/A
SYNCID0000009078,4.600187890016524
SYNCID0000012457,3.6899650476639154
SYNCID0000015639,3.321928094887362
SYNCID0000004467,N/A
SYNCID0000002347,1.8204381454113916
SYNCID0000009973,4.164525861338691
SYNCID0000011854,1.7686859406675237
SYNCID0000011178,N/A
SYNCID0000008274,3.4725712115657843
SYNCID0000000178,N/A
SYNCID0000006003,N/A
SYNCID0000007432,N/A
SYNCID0000016831,1.0
SYNCID0000008472,2.5
SYNCID0000000351,3.0453010864917953
SYNCID0000015350,-0.0
SYNCID0000013252,3.09306920777189
SYNCID0000003638,2.3208020839342964
SYNCID0000006700,N/A
SYNCID0000013992,4.040106510971166
SYNCID0000003862,4.227137409919344
SYNCID0000008041,N/A
SYNCID0000016441,3.8551836693616504
SYNCID0000011460,2.409267252251468
SYNCID0000012075,1.4911148500551858
SYNCID0000013421,2.695461844238322
SYNCID0000005337,4.099360305472399
SYNCID0000013974,N/A
SYNCID0000004881,4.001629167387823
SYNCID0000005350,1.0
SYNCID0000000746,N/A
SYNCID0000014845,N/A
SYNCID0000006266,4.572190242665354
SYNCID0000010157,4.286146588249911
SYNCID0000016195,N/A
SYNCID0000016545,N/A
SYNCID0000006270,N/A
SYNCID0000002748,N/A
SYNCID0000014436,N/A
SYNCID0000015096,3.5677560601705576
SYNCID0000010603,N/A
SYNCID0000014466,2.699513850319966
SYNCID0000008662,3.6218199492548964
SYNCID0000013804,2.939829017466402
SYNCID0000011562,3.421554168830135
SYNCID0000012289,N/A
SYNCID0000000094,3.477002196320821
SYNCID0000016483,N/A
SYNCID0000010334,N/A
SYNCID0000000513,3.7033736939878272
SYNCID0000016951,2.558051076544457
SYNCID0000004170,3.688307235905091
SYNCID0000011940,3.5032583347756456
SYNCID0000013720,3.570136611445615
SYNCID0000004962,N/A
SYNCID0000000371,N/A
SYNCID0000002224,N/A
SYNCID0000004993,-0.0
SYNCID0000017082,3.690116517593665
SYNCID0000004879,N/A
SYNCID0000016903,4.5150812811191665
SYNCID0000005025,2.6766686028343663
SYNCID0000014928,N/A
SYNCID0000010522,4.3489808696796235
SYNCID0000005380,3.8594705707972525
SYNCID0000012146,-0.0
SYNCID0000007142,3.251629167387823
SYNCID0000013346,2.559637287163198
SYNCID0000013763,N/A
SYNCID0000000089,3.186902167896554
SYNCID0000000621,2.8073549220576037
SYNCID0000010348,0.6500224216483541
SYNCID0000003816,N/A
SYNCID0000001047,3.7345488287333923
SYNCID0000003323,N/A
SYNCID0000009901,1.2516291673878228
SYNCID0000014726,3.6058657651881827
SYNCID0000006517,1.664497779200461
SYNCID0000010707,1.9609640474436811
SYNCID0000016058,N/A
SYNCID0000014313,N/A
SYNCID0000004610,N/A
SYNCID0000007675,2.2516291673878226
SYNCID0000006858,N/A
SYNCID0000001167,2.584962500721156
SYNCID0000003875,-0.0
SYNCID0000001512,0.9709505944546686
SYNCID0000002616,1.5219280948873621
SYNCID0000004373,2.584962500721156
SYNCID0000013782,N/A
SYNCID0000004125,2.1280852788913944
SYNCID0000016008,4.487088635518024
SYNCID0000008634,N/A
SYNCID0000002155,4.59307117095725
SYNCID0000003606,N/A
SYNCID0000004697,N/A
SYNCID0000006335,2.7805045419241554
SYNCID0000010759,3.8731406795131336
SYNCID0000011342,4.106327160649148
SYNCID0000009144,2.3215419333359275
SYNCID0000014951,-0.0
SYNCID0000000522,N/A
SYNCID0000016473,N/A
SYNCID0000010904,-0.0
SYNCID0000009932,2.2516291673878226
SYNCID0000016126,2.6808437684823563
SYNCID0000014805,N/A
SYNCID0000007109,1.5
SYNCID0000012447,N/A
SYNCID0000002973,-0.0
SYNCID0000005281,3.2415655186167633
SYNCID0000003338,3.9254404462646835
SYNCID0000007992,0.9182958340544896
SYNCID0000002494,1.9219280948873623
SYNCID0000003544,-0.0
SYNCID0000007391,N/A
SYNCID0000004590,1.061278124459133
SYNCID0000009954,N/A
SYNCID0000011962,3.024397470347699
SYNCID0000002810,4.9091711646400995
SYNCID0000010818,2.5654483718208256
SYNCID0000013218,3.169925001442312
SYNCID0000014732,2.71564843015058
SYNCID0000013772,N/A
SYNCID0000000956,3.8871302029572634
SYNCID0000016025,4.494680368408909
SYNCID0000003412,1.9988839594976906
SYNCID0000009113,2.855953642864355
SYNCID0000016075,3.7907672391255836
SYNCID0000003432,N/A
SYNCID0000015594,-0.0
SYNCID0000011908,N/A
SYNCID0000002070,N/A
SYNCID0000009581,2.064488519551315
SYNCID0000009987,3.2831565207100217
SYNCID0000004851,N/A
SYNCID0000016242,N/A
SYNCID0000014814,1.1212765536441893
SYNCID0000007295,N/A
SYNCID0000014217,N/A
SYNCID0000004605,3.640223928941852
SYNCID0000014482,3.235926350629033
SYNCID0000014481,3.077428092711146
SYNCID0000006073,N/A
SYNCID0000011113,N/A
SYNCID0000012708,2.0588138903312014
SYNCID0000004068,1.584962500721156
SYNCID0000001333,N/A
SYNCID0000003041,N/A
SYNCID0000014932,N/A
SYNCID0000016183,3.9437586382468495
SYNCID0000002141,N/A
SYNCID0000003836,N/A
SYNCID0000000694,1.879964948727111
SYNCID0000008951,3.8713468514880143
SYNCID0000000175,N/A
SYNCID0000007692,N/A
SYNCID0000008531,2.550340709546388
SYNCID0000008928,N/A
SYNCID0000008541,2.6535442970305683
SYNCID0000014367,3.3771350281871237
SYNCID0000001854,N/A
SYNCID0000006218,3.1219280948873624
SYNCID0000007008,4.389320322588158
SYNCID0000011036,0.7219280948873623
SYNCID0000012047,4.213381180369138
SYNCID0000003068,N/A
SYNCID0000013849,N/A
SYNCID0000000534,N/A
SYNCID0000007649,2.521640636343318
SYNCID0000004474,N/A
SYNCID0000016912,2.548694393034703
SYNCID0000002529,2.768853837616
SYNCID0000016525,N/A
SYNCID0000014808,3.103366717747379
SYNCID0000011244,N/A
SYNCID0000009657,3.012982009983188
SYNCID0000014572,N/A
SYNCID0000001706,2.0
SYNCID0000013029,N/A
SYNCID0000005505,2.9003809962661093
SYNCID0000013624,N/A
SYNCID0000009790,N/A
SYNCID0000016109,2.365498735494544
SYNCID0000007834,N/A
SYNCID0000002002,2.1609640474436813
SYNCID0000006103,2.3935474965388988
SYNCID0000013330,2.0
SYNCID0000008376,2.0349409139562287
SYNCID0000009689,N/A
SYNCID0000012391,N/A
SYNCID0000017050,1.5
SYNCID0000008495,2.651836652504163
SYNCID0000009648,2.200786166646137
SYNCID0000002108,3.5646852674027705
SYNCID0000008284,2.2810361125534233
SYNCID0000011309,N/A
SYNCID0000015398,N/A
SYNCID0000006628,N/A
SYNCID0000003505,N/A
SYNCID0000008432,N/A
SYNCID0000010052,3.471354487013928
SYNCID0000003913,N/A
SYNCID0000005476,N/A
SYNCID0000014255,3.794653473544342
SYNCID0000001745,N/A
SYNCID0000015815,3.459546463606255
SYNCID0000009831,N/A
SYNCID0000015305,N/A
SYNCID0000008514,2.771782221599798
SYNCID0000009038,2.1972443665935977
SYNCID0000004558,N/A
SYNCID0000009925,N/A
SYNCID0000009375,-0.0
SYNCID0000004747,N/A
SYNCID0000000501,N/A
SYNCID0000016248,1.7709505944546686
SYNCID0000015380,3.346608527531044
SYNCID0000008491,N/A
SYNCID0000001228,N/A
SYNCID0000013892,3.640223928941852
SYNCID0000008035,2.5021206925273254
SYNCID0000016443,4.846248355593989
SYNCID0000016719,3.2776134368191157
SYNCID0000011431,N/A
SYNCID0000009915,4.5993280359870345
SYNCID0000012471,3.9493548164071397
SYNCID0000015631,4.024044719615477
SYNCID0000005592,N/A
SYNCID0000014263,N/A
SYNCID0000005637,4.269748002648793
SYNCID0000007025,N/A
SYNCID0000015074,N/A
SYNCID0000012376,2.550340709546388
SYNCID0000015017,4.285067641349834
SYNCID0000009833,N/A
SYNCID0000016427,3.5652584741755824
SYNCID0000011432,4.330859302153641
SYNCID0000016476,4.3438346017119125
SYNCID0000009301,1.9473387961875537
SYNCID0000012496,N/A
SYNCID0000000989,2.4193819456463714
SYNCID0000009055,3.804047012067739
SYNCID0000012954,N/A
SYNCID0000006192,4.793687251353665
SYNCID0000011265,N/A
SYNCID0000000763,2.321928094887362
SYNCID0000007955,3.2622317703394588
SYNCID0000002034,N/A
SYNCID0000013855,N/A
SYNCID0000008008,N/A
SYNCID0000000623,4.433830998907686
SYNCID0000009224,1.664497779200461
SYNCID0000000879,2.675507076315532
SYNCID0000004200,4.406858731432598
SYNCID0000007543,1.0
SYNCID0000011878,N/A
SYNCID0000007846,N/A
SYNCID0000003489,2.8352377453121176
SYNCID0000014959,1.5
SYNCID0000010547,N/A
SYNCID0000002200,3.627706573340615
SYNCID0000012967,N/A
SYNCID0000008931,3.3365916681089782
SYNCID0000016268,4.118619113602394
SYNCID0000016534,N/A
SYNCID0000013953,4.678536335446077
SYNCID0000015026,N/A
SYNCID0000003307,4.252160944531646
SYNCID0000009374,3.7081320646586016
SYNCID0000012672,1.9219280948873623
SYNCID0000011564,N/A
SYNCID0000008838,N/A
SYNCID0000005375,4.092491714284959
SYNCID0000009960,2.3255876555076567
SYNCID0000006097,N/A
SYNCID0000012684,3.440636352673266
SYNCID0000006287,N/A
SYNCID0000002857,N/A
SYNCID0000007238,N/A
SYNCID0000009593,2.0
SYNCID0000013220,N/A
SYNCID0000000299,2.131820649404758
SYNCID0000003286,1.584962500721156
SYNCID0000015218,3.452819531114783
SYNCID0000016456,3.4992275471326924
SYNCID0000000233,4.59179189975268
SYNCID0000013002,3.7608983634624136
SYNCID0000008702,1.9219280948873623
SYNCID0000014244,1.584962500721156
SYNCID0000015537,3.972162367630731
SYNCID0000004244,N/A
SYNCID0000012840,N/A
SYNCID0000006781,N/A
SYNCID0000015404,N/A
SYNCID0000016187,N/A
SYNCID0000007371,N/A
SYNCID0000008349,3.0930692077718898
SYNCID0000015872,4.331473923614767
SYNCID0000012927,1.584962500721156
SYNCID0000014271,0.8112781244591328
SYNCID0000009483,N/A
SYNCID0000003653,2.919372148594611
SYNCID0000011915,N/A
SYNCID0000016179,N/A
SYNCID0000012117,N/A
SYNCID0000005643,3.2152033156653035
SYNCID0000006554,3.2295739585136225
SYNCID0000008573,N/A
SYNCID0000006513,N/A
SYNCID0000013593,2.375
SYNCID0000003686,1.9056390622295665
SYNCID0000012809,3.087496761102215
SYNCID0000000667,3.307940516061288
SYNCID0000007607,4.692531803850606
SYNCID0000012421,N/A
SYNCID0000003837,N/A
SYNCID0000006940,N/A
SYNCID0000015549,N/A
SYNCID0000011398,3.530493056757482
SYNCID0000008960,2.222191575506678
SYNCID0000014523,N/A
SYNCID0000016088,N/A
SYNCID0000007173,4.0548725786617155
SYNCID0000012307,N/A
SYNCID0000015550,4.173597999845504
SYNCID0000005102,4.215674300533699
SYNCID0000016333,4.039610128617373
SYNCID0000015927,3.845469094223195
SYNCID0000011412,3.305582718967094
SYNCID0000010889,1.0
SYNCID0000001644,2.52399498556666
SYNCID0000002995,N/A
SYNCID0000005379,N/A
SYNCID0000002331,4.3667598538534795
SYNCID0000001481,3.592870516635899
SYNCID0000003171,1.3709505944546687
SYNCID0000015161,N/A
SYNCID0000010635,-0.0
SYNCID0000009404,N/A
SYNCID0000001237,N/A
SYNCID0000016449,-0.0
SYNCID0000012014,3.874802086303246
SYNCID0000015859,4.2665471532315316
SYNCID0000011697,3.6799630048938194
SYNCID0000010122,N/A
SYNCID0000016953,4.048022553227821
SYNCID0000003635,2.0
SYNCID0000003627,2.2516291673878226
SYNCID0000004061,N/A
SYNCID0000008839,2.90399237434728
SYNCID0000010449,N/A
SYNCID0000010223,3.4442403327361095
SYNCID0000009082,N/A
SYNCID0000006741,3.5031709348757722
SYNCID0000001923,N/A
SYNCID0000012754,4.000930208594599
SYNCID0000007365,4.452696608872194
SYNCID0000008905,N/A
SYNCID0000001116,4.262362653567818
SYNCID0000013427,N/A
SYNCID0000015276,N/A
SYNCID0000015739,N/A
SYNCID0000002457,3.188721875540867
SYNCID0000007989,4.078948391743834
SYNCID0000015581,1.780672129520887
SYNCID0000008354,3.5582307681383423
SYNCID0000011626,N/A
SYNCID0000006588,2.999581230646065
SYNCID0000011385,N/A
SYNCID0000013497,2.8423709931771084
SYNCID0000001915,N/A
SYNCID0000010880,3.1667264074854415
SYNCID0000002126,3.654103636125662
SYNCID0000016581,N/A
SYNCID0000011197,N/A
SYNCID0000004489,N/A
SYNCID0000002077,4.458257336503467
SYNCID0000007572,N/A
SYNCID0000016557,2.4849960987306523
SYNCID0000006006,N/A
SYNCID0000009650,4.575491938294265
SYNCID0000012998,4.714863683231703
SYNCID0000000573,3.0306390622295662
SYNCID0000015819,N/A
SYNCID0000012219,N/A
SYNCID0000016650,N/A
SYNCID0000013533,3.149397470347699
SYNCID0000009922,N/A
SYNCID0000001824,2.2516291673878226
SYNCID0000009364,2.999581230646065
SYNCID0000005033,3.7040386490267627
SYNCID0000014948,1.9219280948873623
SYNCID0000007001,N/A
SYNCID0000010875,N/A
SYNCID0000009446,3.633488597170507
SYNCID0000011270,N/A
SYNCID0000012159,N/A
SYNCID0000009899,1.0
SYNCID0000001777,N/A
SYNCID0000004292,3.284571665176199
SYNCID0000010554,3.0271691184406184
SYNCID0000000985,N/A
SYNCID0000009265,N/A
SYNCID0000000274,3.461897470347699
SYNCID0000015827,N/A
SYNCID0000006569,N/A
SYNCID0000003242,4.749706926135592
SYNCID0000003362,N/A
SYNCID0000006189,4.232663051064103
SYNCID0000007957,N/A
SYNCID0000002137,3.641284011846735
SYNCID0000001115,N/A
SYNCID0000009190,3.3158238557319155
SYNCID0000015934,N/A
SYNCID0000001986,3.574714462495943
SYNCID0000002528,2.710125510063232
SYNCID0000006018,2.3301249653149703
SYNCID0000015170,3.8208400596125935
SYNCID0000013240,N/A
SYNCID0000015904,3.9760628910227984
SYNCID0000012977,N/A
SYNCID0000013842,N/A
SYNCID0000012635,1.9219280948873623
SYNCID0000014788,N/A
SYNCID0000011348,N/A
SYNCID0000005951,2.8077808421612476
SYNCID0000007534,N/A
SYNCID0000010327,-0.0
SYNCID0000011408,N/A
SYNCID0000006605,4.147850234444133
SYNCID0000002369,N/A
SYNCID0000013420,4.020691271767772
SYNCID0000011209,N/A
SYNCID0000014337,4.255175108943646
SYNCID0000000761,4.263418923840168
SYNCID0000001301,-0.0
SYNCID0000001357,3.075580067807178
SYNCID0000010070,3.8066416671474377
SYNCID0000012988,3.373557262275185
SYNCID0000015114,3.5238561897747247
SYNCID0000008489,N/A
SYNCID0000001016,N/A
SYNCID0000014504,2.7321588913645702
SYNCID0000011310,N/A
SYNCID0000011779,N/A
SYNCID0000013989,4.212459698785788
SYNCID0000009698,N/A
SYNCID0000012432,1.2958363892911637
SYNCID0000002548,N/A
SYNCID0000004393,3.8749683247821656
SYNCID0000012322,3.4817145729860726
SYNCID0000013137,4.095948461530729
SYNCID0000016087,2.128085278891394
SYNCID0000012066,3.997116123858966
SYNCID0000006859,3.8480173313978634
SYNCID0000015693,N/A
SYNCID0000009322,1.584962500721156
SYNCID0000011212,1.780672129520887
SYNCID0000006177,2.497224320061398
SYNCID0000011429,N/A
SYNCID0000002387,1.5219280948873621
SYNCID0000009712,3.3685225277282056
SYNCID0000011791,N/A
SYNCID0000003747,2.8464393446710154
SYNCID0000010828,N/A
SYNCID0000011406,N/A
SYNCID0000015248,3.0925221264764167
SYNCID0000008420,2.40400975732486
SYNCID0000016309,4.354935454935416
SYNCID0000016131,N/A
SYNCID0000004056,N/A
SYNCID0000005695,3.239894777716588
SYNCID0000010002,N/A
SYNCID0000000530,1.657742726504889
SYNCID0000015004,1.0
SYNCID0000015180,1.0
SYNCID0000008925,4.265516464581678
SYNCID0000010010,2.6031579868725996
SYNCID0000000342,N/A
SYNCID0000010549,N/A
SYNCID0000006484,3.8126509233227592
SYNCID0000008120,3.9951537943949784
SYNCID0000013311,N/A
SYNCID0000000183,2.584962500721156
SYNCID0000008687,N/A
SYNCID0000003470,1.5487949406953985
SYNCID0000007015,N/A
SYNCID0000002765,1.3709505944546687
SYNCID0000009823,2.7321588913645702
SYNCID0000007832,N/A
SYNCID0000013142,3.368560777708705
SYNCID0000011998,3.599448234579623
SYNCID0000010432,N/A
SYNCID0000015996,1.0
SYNCID0000002506,1.0
SYNCID0000008265,3.625
SYNCID0000009943,N/A
SYNCID0000003331,N/A
SYNCID0000008116,3.4841355882370357
SYNCID0000006845,3.055467154322434
SYNCID0000012098,1.5
SYNCID0000012395,3.6600181971270294
SYNCID0000013555,N/A
SYNCID0000015683,N/A
SYNCID0000008185,4.719820669746043
SYNCID0000009275,3.351602353616288
SYNCID0000007646,4.256564762130954
SYNCID0000000335,N/A
SYNCID0000016602,N/A
SYNCID0000001288,4.159382757155188
SYNCID0000011395,2.813846108638385
SYNCID0000002611,4.13556064615825
SYNCID0000008323,3.3349061646481055
SYNCID0000013132,0.9182958340544896
SYNCID0000008743,N/A
SYNCID0000009471,-0.0
SYNCID0000006216,1.5
SYNCID0000001361,N/A
SYNCID0000007334,N/A
SYNCID0000010004,N/A
SYNCID0000016802,3.6634162310743337
SYNCID0000011831,N/A
SYNCID0000001827,N/A
SYNCID0000016266,N/A
SYNCID0000006442,N/A
SYNCID0000007087,4.665919760382329
SYNCID0000000117,4.3478473540733615
SYNCID0000013984,N/A
SYNCID0000016624,2.836591668108979
SYNCID0000006087,3.1083757000539416
SYNCID0000007988,N/A
SYNCID0000006734,2.0
SYNCID0000003118,N/A
SYNCID0000000362,N/A
SYNCID0000015593,2.584962500721156
SYNCID0000001343,2.6416041678685938
SYNCID0000005880,3.9030668106200213
SYNCID0000013244,2.4056390622295662
SYNCID0000005331,3.1486471651488737
SYNCID0000009919,2.7219280948873625
SYNCID0000006140,N/A
SYNCID0000008177,N/A
SYNCID0000000982,N/A
SYNCID0000005587,3.0117649044176886
SYNCID0000008595,3.906678555543848
SYNCID0000013547,N/A
SYNCID0000013514,1.2516291673878228
SYNCID0000001458,2.9109922530150456
SYNCID0000003507,2.321928094887362
SYNCID0000008610,4.325240800327653
SYNCID0000015901,3.25
SYNCID0000000164,N/A
SYNCID0000008860,3.561893990109791
SYNCID0000015393,N/A
SYNCID0000001864,N/A
SYNCID0000010415,N/A
SYNCID0000005363,4.277826934689609
SYNCID0000009961,N/A
SYNCID0000001632,1.0
SYNCID0000010371,3.0484714763859433
SYNCID0000016495,3.2784750896585426
SYNCID0000016881,3.7096437346661624
SYNCID0000015354,N/A
SYNCID0000006231,2.9332578501037037
SYNCID0000008707,4.558510969864361
SYNCID0000016538,3.914159445145514
SYNCID0000008725,3.7131598355584727
SYNCID0000003785,N/A
SYNCID0000001350,2.292481250360578
SYNCID0000013693,3.1604743328600247
SYNCID0000006051,N/A
SYNCID0000011817,-0.0
SYNCID0000008238,N/A
SYNCID0000006028,N/A
