customer_id,abm_credit_amount,abm_credit_count,abm_debit_amount,abm_debit_count,card_credit_amount,card_credit_count,card_debit_amount,card_debit_count,cheque_credit_amount,cheque_credit_count,cheque_debit_amount,cheque_debit_count,eft_credit_amount,eft_credit_count,eft_debit_amount,eft_debit_count,emt_credit_amount,emt_credit_count,emt_debit_amount,emt_debit_count,wire_credit_amount,wire_credit_count,wire_debit_amount,wire_debit_count
SYNCID0000009852,0.0,0.0,0.0,0.0,0.0,0.0,8546.92,8.0,63787.99999999999,11.0,158897.32,17.0,282187.46,64.0,195523.86000000002,47.0,290.17,6.0,3569.9,5.0,0.0,0.0,0.0,0.0
SYNCID0000009853,0.0,0.0,0.0,0.0,2756.26,2.0,21604.670000000002,118.0,0.0,0.0,7436.06,3.0,0.0,0.0,0.0,0.0,4166.58,5.0,3086.3399999999997,2.0,0.0,0.0,0.0,0.0
SYNCID0000009854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.92,4.0,179.42000000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30719.120000000003,4.0,17710.02,2.0,307438.64999999997,86.0,1120280.63,164.0,0.0,0.0,0.0,0.0,27442.96,2.0,93329.04,4.0
SYNCID0000009856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2099.6,2.0,303.28,1.0,4338.22,2.0,508.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009857,0.0,0.0,0.0,0.0,270.85,2.0,29454.7,61.0,0.0,0.0,0.0,0.0,4357.91,3.0,238.98,1.0,18340.429999999997,12.0,98387.33,75.0,0.0,0.0,0.0,0.0
SYNCID0000009858,0.0,0.0,0.0,0.0,9.83,1.0,40313.55000000001,133.0,770397.8500000001,8.0,4100048.29,21.0,0.0,0.0,6085.57,2.0,0.0,0.0,3254.78,4.0,0.0,0.0,0.0,0.0
SYNCID0000009859,6079.8099999999995,4.0,626.78,2.0,0.0,0.0,29.4,3.0,60060.97999999999,36.0,129629.96,32.0,4167.9,1.0,0.0,0.0,6298.71,4.0,11369.97,11.0,0.0,0.0,0.0,0.0
SYNCID0000009860,0.0,0.0,0.0,0.0,19.19,1.0,7887.59,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9652.39,7.0,11996.04,8.0,0.0,0.0,0.0,0.0
SYNCID0000009861,1341.1399999999999,2.0,0.0,0.0,0.0,0.0,316.51,2.0,9347.359999999999,13.0,75569.01000000001,17.0,44295.21,10.0,5736.09,15.0,511.37,1.0,766.05,1.0,0.0,0.0,13410.12,1.0
SYNCID0000009863,579.34,1.0,150.62,1.0,0.0,0.0,561.86,9.0,326144.68000000005,35.0,172331.38,69.0,312943.06999999995,62.0,195644.38999999998,36.0,6071.8099999999995,5.0,24327.57,16.0,0.0,0.0,0.0,0.0
SYNCID0000009864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5606.3,3.0,2999.02,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009865,0.0,0.0,0.0,0.0,2596.86,1.0,4992.68,29.0,0.0,0.0,0.0,0.0,461745.05000000005,57.0,1340448.3900000001,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009866,0.0,0.0,0.0,0.0,10338.68,2.0,1907.6599999999999,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009867,16732.100000000002,2.0,0.0,0.0,341.17,1.0,8972.63,45.0,0.0,0.0,233.2,1.0,5817.01,7.0,82811.55000000002,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009868,0.0,0.0,585.48,2.0,0.0,0.0,1327.23,6.0,0.0,0.0,0.0,0.0,5299.83,11.0,6382.7,6.0,2926.9,5.0,3407.04,2.0,0.0,0.0,0.0,0.0
SYNCID0000009869,0.0,0.0,0.0,0.0,0.0,0.0,67.19,1.0,8051.11,3.0,6672.01,3.0,28439.43,10.0,161095.46000000002,28.0,2224.6,3.0,187.77,1.0,0.0,0.0,0.0,0.0
SYNCID0000009870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93201.11,37.0,56294.66,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009871,0.0,0.0,0.0,0.0,40764.920000000006,2.0,4046.7999999999997,43.0,43757.41,3.0,16640.09,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17438.640000000003,6.0,23470.57,6.0,56466.43,6.0,73.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009873,0.0,0.0,1200.84,2.0,0.0,0.0,7064.3,28.0,36560.200000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009874,5076.4,1.0,3113.38,7.0,0.0,0.0,5966.889999999999,7.0,901.91,1.0,523.86,1.0,123.59,2.0,0.0,0.0,610.53,1.0,10886.73,8.0,0.0,0.0,0.0,0.0
SYNCID0000009875,0.0,0.0,0.0,0.0,0.0,0.0,111.76,3.0,1213.76,5.0,32884.979999999996,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88634.9,22.0,621632.2999999999,16.0,32.75,1.0,1389.23,2.0,53.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009877,16737.06,10.0,2914.56,7.0,4228.74,3.0,26719.6,89.0,0.0,0.0,51956.33,6.0,15840.069999999998,8.0,93669.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009878,0.0,0.0,0.0,0.0,0.0,0.0,442.39,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4758.79,1.0,25381.42,1.0
SYNCID0000009880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4119.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009881,0.0,0.0,0.0,0.0,0.0,0.0,16501.76,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22358.84,23.0,14476.48,13.0,0.0,0.0,0.0,0.0
SYNCID0000009882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4127.2,14.0,6225.62,10.0,30613.92,38.0,462230.61000000004,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009883,0.0,0.0,0.0,0.0,0.0,0.0,13080.160000000002,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24294.03,1.0,11099.02,3.0,22542.28,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009885,0.0,0.0,0.0,0.0,6066.700000000001,2.0,4614.590000000001,23.0,0.0,0.0,6740.34,5.0,104634.42,10.0,10137.92,11.0,0.0,0.0,1667.32,1.0,0.0,0.0,0.0,0.0
SYNCID0000009886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322109.6,66.0,220386.34999999998,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009887,0.0,0.0,0.0,0.0,0.0,0.0,1601.43,2.0,5504.18,1.0,1866.8600000000001,2.0,91095.78,14.0,49748.94,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009888,0.0,0.0,0.0,0.0,1144.74,2.0,24791.67,133.0,0.0,0.0,1303.8899999999999,3.0,1769.1200000000001,5.0,3519.72,1.0,2216.69,7.0,5370.1,7.0,0.0,0.0,0.0,0.0
SYNCID0000009889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58869.47000000001,11.0,53491.299999999996,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3069.99,1.0,40916.71,8.0,5228.91,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009891,0.0,0.0,0.0,0.0,0.0,0.0,7.16,1.0,61382.409999999996,15.0,87966.05,38.0,50000.17,7.0,14683.539999999999,20.0,0.0,0.0,0.0,0.0,164882.31,2.0,227716.09,2.0
SYNCID0000009892,0.0,0.0,747.09,1.0,0.0,0.0,99.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.31,1.0,0.0,0.0,0.0,0.0
SYNCID0000009893,0.0,0.0,0.0,0.0,0.0,0.0,310.09000000000003,2.0,18983.09,1.0,5718.19,3.0,3132.66,4.0,1841.3400000000001,2.0,538.98,1.0,331.89,1.0,0.0,0.0,0.0,0.0
SYNCID0000009894,0.0,0.0,0.0,0.0,54.06,1.0,2304.24,19.0,52314.270000000004,9.0,320395.2,16.0,155529.18000000002,49.0,109734.62000000001,32.0,121.87,2.0,2536.05,1.0,0.0,0.0,0.0,0.0
SYNCID0000009895,7742.83,4.0,3049.8,9.0,0.0,0.0,7279.47,43.0,688.54,2.0,23330.149999999994,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009897,0.0,0.0,0.0,0.0,0.0,0.0,351.14000000000004,3.0,3215.22,1.0,4045.4100000000003,2.0,91402.91,19.0,13541.35,5.0,0.0,0.0,4774.99,2.0,0.0,0.0,0.0,0.0
SYNCID0000009898,21217.45,22.0,11219.520000000002,21.0,0.0,0.0,1178.0,2.0,17099.38,4.0,59440.43,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009899,0.0,0.0,107.65,1.0,0.0,0.0,469.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009900,0.0,0.0,0.0,0.0,8063.34,2.0,32461.049999999996,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009901,0.0,0.0,0.0,0.0,0.0,0.0,2388.79,6.0,12839.76,2.0,483.51,1.0,47599.649999999994,10.0,31350.96,5.0,4060.2700000000004,2.0,867.16,1.0,0.0,0.0,0.0,0.0
SYNCID0000009902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21480.949999999997,3.0,16199.54,12.0,647.24,1.0,598.1,2.0,0.0,0.0,413.93,1.0,0.0,0.0,0.0,0.0
SYNCID0000009903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9318.069999999998,11.0,21066.97,19.0,0.0,0.0,0.0,0.0
SYNCID0000009904,0.0,0.0,0.0,0.0,23342.960000000006,8.0,55010.95,251.0,0.0,0.0,0.0,0.0,0.0,0.0,22029.91,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009905,0.0,0.0,0.0,0.0,4742.42,2.0,2473.45,21.0,7537.58,2.0,12484.73,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009906,8086.83,2.0,1193.56,4.0,9670.04,2.0,22502.289999999997,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009908,0.0,0.0,0.0,0.0,5958.32,3.0,63442.72,282.0,12539.97,1.0,7773.639999999999,2.0,4025.39,1.0,14530.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.54,1.0,3084.6099999999997,3.0,318513.53,92.0,956077.6400000001,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9305.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009911,0.0,0.0,0.0,0.0,0.0,0.0,495.97,1.0,452.01,2.0,0.0,0.0,7991.450000000001,4.0,281.15999999999997,2.0,389.52,3.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009912,3155.66,1.0,0.0,0.0,15348.05,2.0,10830.609999999999,60.0,15501.61,1.0,4031.09,2.0,238.2,1.0,4535.59,2.0,6938.389999999999,11.0,15084.35,17.0,0.0,0.0,0.0,0.0
SYNCID0000009913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10036.05,11.0,294480.63,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009915,0.0,0.0,0.0,0.0,60566.61000000001,17.0,125820.5,409.0,109700.2,6.0,34049.1,2.0,13434.87,5.0,55170.520000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37616.87,14.0,16864.059999999998,7.0,112716.91999999998,47.0,169498.23,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009917,0.0,0.0,0.0,0.0,0.0,0.0,15074.37,90.0,274.08,1.0,0.0,0.0,14078.56,13.0,7774.1,15.0,53102.579999999994,96.0,22630.59,25.0,0.0,0.0,0.0,0.0
SYNCID0000009918,0.0,0.0,0.0,0.0,0.0,0.0,4.32,1.0,0.0,0.0,0.0,0.0,2417170.7399999998,22.0,126129.83999999998,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009919,38748.53,5.0,0.0,0.0,7528.43,1.0,1426.42,14.0,702168.7100000001,103.0,725680.05,264.0,46042.86000000001,31.0,34365.51000000001,19.0,7691.09,10.0,13736.890000000001,15.0,0.0,0.0,0.0,0.0
SYNCID0000009920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5722.9400000000005,9.0,25628.910000000003,4.0,6236.169999999999,6.0,3014.3,7.0,0.0,0.0,0.0,0.0
SYNCID0000009921,0.0,0.0,0.0,0.0,198.17,1.0,14262.63,77.0,105188.38,5.0,27569.23,16.0,865.2300000000001,4.0,58447.70999999999,24.0,13755.330000000002,3.0,56021.65000000001,47.0,0.0,0.0,0.0,0.0
SYNCID0000009922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.1600000000001,2.0,45.13,1.0,0.0,0.0,0.0,0.0
SYNCID0000009923,0.0,0.0,0.0,0.0,413.5,1.0,4455.719999999999,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12138.93,3.0,31286.090000000004,13.0,100986.64,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61351.02,16.0,323920.17000000004,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009926,0.0,0.0,0.0,0.0,5122.4800000000005,8.0,42364.19,214.0,0.0,0.0,0.0,0.0,9593.279999999999,14.0,6458.66,7.0,4881.880000000001,13.0,1128.68,3.0,0.0,0.0,0.0,0.0
SYNCID0000009927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6582.86,3.0,50146.48999999999,5.0,98554.79000000002,17.0,65035.380000000005,23.0,0.0,0.0,318.93999999999994,3.0,0.0,0.0,0.0,0.0
SYNCID0000009928,6187.179999999999,2.0,0.0,0.0,0.0,0.0,2765.9499999999994,20.0,0.0,0.0,532.84,1.0,0.0,0.0,6150.17,6.0,0.0,0.0,5226.469999999999,5.0,0.0,0.0,0.0,0.0
SYNCID0000009929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3673.46,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3641.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009931,0.0,0.0,1294.62,2.0,12178.619999999999,2.0,6106.459999999998,39.0,31949.559999999994,20.0,50719.07,17.0,87360.55000000002,31.0,158387.23,14.0,6425.94,9.0,437.19,3.0,0.0,0.0,0.0,0.0
SYNCID0000009932,0.0,0.0,381.64000000000004,2.0,0.0,0.0,19242.48,4.0,211.36,1.0,9796.31,1.0,25327.609999999997,4.0,15276.630000000001,23.0,0.0,0.0,1070.88,1.0,0.0,0.0,0.0,0.0
SYNCID0000009934,0.0,0.0,0.0,0.0,0.0,0.0,11219.58,4.0,60.54,1.0,0.0,0.0,1392.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009935,0.0,0.0,0.0,0.0,0.0,0.0,2052.34,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009937,0.0,0.0,0.0,0.0,23155.33,7.0,84464.44,259.0,17583.44,1.0,0.0,0.0,41723.82000000001,20.0,13813.29,10.0,8643.369999999999,12.0,80345.95999999999,60.0,0.0,0.0,554907.7,26.0
SYNCID0000009938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13693.439999999999,2.0,11.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009939,0.0,0.0,0.0,0.0,65.54,2.0,14908.140000000001,45.0,772.26,2.0,1729.8799999999999,3.0,3349.9700000000003,4.0,3809.26,2.0,56431.21,95.0,141751.22999999998,123.0,0.0,0.0,0.0,0.0
SYNCID0000009940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26334.1,2.0,4118.72,3.0,4418.929999999999,3.0,11621.45,1.0,1721.35,5.0,17.63,1.0,0.0,0.0,0.0,0.0
SYNCID0000009942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42145.11,1.0
SYNCID0000009943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2631.04,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009944,0.0,0.0,413.63,1.0,0.0,0.0,1283.9,13.0,33107.76,12.0,10545.49,8.0,3557.85,3.0,2882.6700000000005,4.0,6247.41,1.0,18778.43,8.0,0.0,0.0,0.0,0.0
SYNCID0000009945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18513.760000000002,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503444.9300000001,59.0,225957.68,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009947,0.0,0.0,0.0,0.0,0.0,0.0,818.23,4.0,0.0,0.0,0.0,0.0,153.8,1.0,400.45000000000005,2.0,24018.859999999997,46.0,42558.84999999999,48.0,0.0,0.0,0.0,0.0
SYNCID0000009948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.49,3.0,714.77,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009949,14296.41,2.0,15614.23,4.0,0.0,0.0,323.66,6.0,3135.4599999999996,6.0,2149.54,5.0,50273.05,7.0,15636.3,3.0,23512.28,45.0,16766.68,15.0,0.0,0.0,0.0,0.0
SYNCID0000009950,0.0,0.0,0.0,0.0,1239.11,1.0,9362.07,54.0,7082392.41,77.0,8560808.72,137.0,15027.09,1.0,5493.759999999999,9.0,0.0,0.0,580.39,1.0,0.0,0.0,0.0,0.0
SYNCID0000009951,832.9,1.0,0.0,0.0,3806.61,1.0,13486.539999999997,51.0,322.75,1.0,0.0,0.0,347.36,2.0,0.0,0.0,719.64,3.0,5843.88,7.0,0.0,0.0,0.0,0.0
SYNCID0000009952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21761.35,1.0,1569.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009953,76350.25,2.0,1166.0500000000002,4.0,11879.660000000002,5.0,40226.16,120.0,1011.08,1.0,3401.55,2.0,13629.829999999998,7.0,14027.46,9.0,3134.01,2.0,1142.27,2.0,0.0,0.0,0.0,0.0
SYNCID0000009954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28489.06,13.0,20534.729999999996,12.0,7512.400000000001,3.0,510.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009955,0.0,0.0,647.78,2.0,0.0,0.0,1320.3,10.0,61.55,1.0,40588.15,4.0,207.27,1.0,8796.060000000001,7.0,0.0,0.0,887.7099999999999,2.0,0.0,0.0,0.0,0.0
SYNCID0000009956,8311.939999999999,7.0,104.65,1.0,0.0,0.0,11355.3,34.0,65.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,464.86,2.0,129.5,1.0,0.0,0.0,0.0,0.0
SYNCID0000009957,25.39,1.0,0.0,0.0,0.0,0.0,1902.9199999999996,12.0,0.0,0.0,1624.3999999999999,3.0,5827.12,2.0,1662.4499999999998,2.0,428.62,2.0,6740.2,5.0,0.0,0.0,0.0,0.0
SYNCID0000009958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7227.4,3.0,57458.87,5.0,0.0,0.0,0.0,0.0,613.96,1.0,0.0,0.0
SYNCID0000009959,0.0,0.0,0.0,0.0,16.79,1.0,8566.35,31.0,50882.12,9.0,949690.2799999999,26.0,95923.05000000002,15.0,259999.33,23.0,8494.65,6.0,20870.05,17.0,0.0,0.0,0.0,0.0
SYNCID0000009960,20.77,1.0,431.02,1.0,0.0,0.0,6930.270000000001,29.0,26201.41,9.0,61108.049999999996,19.0,0.0,0.0,0.0,0.0,265.77,2.0,1561.61,1.0,0.0,0.0,0.0,0.0
SYNCID0000009961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35130.520000000004,6.0,14371.409999999998,5.0,190760.44,30.0,698962.9599999998,31.0,3178.81,5.0,11036.81,14.0,0.0,0.0,0.0,0.0
SYNCID0000009962,811.52,1.0,0.0,0.0,0.0,0.0,84.05,3.0,7597.26,5.0,9716.34,7.0,719405.5699999998,67.0,636465.6500000001,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009963,0.0,0.0,1069.53,1.0,0.0,0.0,424.46999999999997,5.0,0.0,0.0,416.26,1.0,1325.6,2.0,72.16,1.0,4000.03,1.0,3618.04,3.0,0.0,0.0,0.0,0.0
SYNCID0000009964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656169.94,347.0,146756.18999999997,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164738.59999999998,40.0,348897.36,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.21000000000004,2.0,5255.7,3.0,0.0,0.0,0.0,0.0
SYNCID0000009967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44963.95,9.0,5157.5,7.0,4950.23,3.0,33.97,1.0,4653.85,7.0,7271.88,5.0,0.0,0.0,0.0,0.0
SYNCID0000009968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9093.619999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009969,58.4,1.0,0.0,0.0,301.19,1.0,682.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6807.43,1.0,2827.76,1.0,0.0,0.0,0.0,0.0
SYNCID0000009970,330.88,1.0,0.0,0.0,1922.06,1.0,1608.65,19.0,0.0,0.0,2699.17,3.0,31485.949999999997,7.0,15399.09,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009971,0.0,0.0,0.0,0.0,0.0,0.0,617.55,3.0,3580.69,2.0,11363.88,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009972,0.0,0.0,0.0,0.0,1569.12,2.0,25087.04,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009973,0.0,0.0,0.0,0.0,0.0,0.0,11227.050000000001,58.0,1100.32,1.0,0.0,0.0,1383.33,3.0,147.38,3.0,0.0,0.0,238.53,1.0,0.0,0.0,0.0,0.0
SYNCID0000009974,0.0,0.0,0.0,0.0,29294.39,9.0,80399.87,284.0,635668.08,91.0,369150.33999999997,112.0,69852.93000000001,8.0,8733.66,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6764.24,5.0,1988.7900000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009977,0.0,0.0,0.0,0.0,4791.42,2.0,31572.0,92.0,2860.61,4.0,9243.45,2.0,155.05,2.0,2431.81,3.0,0.0,0.0,18030.34,11.0,0.0,0.0,0.0,0.0
SYNCID0000009978,0.0,0.0,1442.65,3.0,7902.89,5.0,68237.74,249.0,29351.730000000003,13.0,22186.410000000003,17.0,12147.29,4.0,30319.47,2.0,6843.150000000001,13.0,6728.650000000001,10.0,0.0,0.0,0.0,0.0
