customer_id,unique_cities
SYNCID0000014036,34
SYNCID0000014039,8
SYNCID0000014041,68
SYNCID0000014044,30
SYNCID0000014045,13
SYNCID0000014046,28
SYNCID0000014047,17
SYNCID0000014049,1
SYNCID0000014052,7
SYNCID0000014054,3
SYNCID0000014059,44
SYNCID0000014060,19
SYNCID0000014061,0
SYNCID0000014063,5
SYNCID0000014067,49
SYNCID0000014068,6
SYNCID0000014069,35
SYNCID0000014074,31
SYNCID0000014075,7
SYNCID0000014076,0
SYNCID0000014077,44
SYNCID0000014078,15
SYNCID0000014081,2
SYNCID0000014083,1
SYNCID0000014084,8
SYNCID0000014085,54
SYNCID0000014086,8
SYNCID0000014087,13
SYNCID0000014088,11
SYNCID0000014089,4
SYNCID0000014090,25
SYNCID0000014091,8
SYNCID0000014093,37
SYNCID0000014095,10
SYNCID0000014100,14
SYNCID0000014104,3
SYNCID0000014106,41
SYNCID0000014108,7
SYNCID0000014110,44
SYNCID0000014111,3
SYNCID0000014112,1
SYNCID0000014114,2
SYNCID0000014115,1
SYNCID0000014116,26
SYNCID0000014117,15
SYNCID0000014118,0
SYNCID0000014120,21
SYNCID0000014121,3
SYNCID0000014122,2
SYNCID0000014123,2
SYNCID0000014124,2
SYNCID0000014125,34
SYNCID0000014127,5
SYNCID0000014128,1
SYNCID0000014131,3
SYNCID0000014132,9
SYNCID0000014133,12
SYNCID0000014134,28
SYNCID0000014135,16
SYNCID0000014136,3
SYNCID0000014138,18
SYNCID0000014140,36
SYNCID0000014141,22
SYNCID0000014142,26
SYNCID0000014143,5
SYNCID0000014145,13
SYNCID0000014147,7
SYNCID0000014149,26
SYNCID0000014153,11
SYNCID0000014155,56
SYNCID0000014156,18
SYNCID0000014158,3
SYNCID0000014161,21
SYNCID0000014162,14
SYNCID0000014164,9
SYNCID0000014165,11
SYNCID0000014166,4
SYNCID0000014170,18
SYNCID0000014171,14
SYNCID0000014172,7
SYNCID0000014174,0
SYNCID0000014175,9
SYNCID0000014177,35
SYNCID0000014178,15
SYNCID0000014179,26
SYNCID0000014181,39
SYNCID0000014183,10
SYNCID0000014186,9
SYNCID0000014187,12
SYNCID0000014188,28
SYNCID0000014189,3
SYNCID0000014190,31
SYNCID0000014193,19
SYNCID0000014194,2
SYNCID0000014195,15
SYNCID0000014196,42
SYNCID0000014197,55
SYNCID0000014198,10
SYNCID0000014200,1
SYNCID0000014201,64
SYNCID0000014203,6
SYNCID0000014204,12
SYNCID0000014205,0
SYNCID0000014208,38
SYNCID0000014210,14
SYNCID0000014212,1
SYNCID0000014214,7
SYNCID0000014215,3
SYNCID0000014216,1
SYNCID0000014218,19
SYNCID0000014220,37
SYNCID0000014221,27
SYNCID0000014223,35
SYNCID0000014226,7
SYNCID0000014228,34
SYNCID0000014231,2
SYNCID0000014232,8
SYNCID0000014234,3
SYNCID0000014235,17
SYNCID0000014236,39
SYNCID0000014238,0
SYNCID0000014239,2
SYNCID0000014240,16
SYNCID0000014241,17
SYNCID0000014242,4
SYNCID0000014243,40
SYNCID0000014244,1
SYNCID0000014245,43
SYNCID0000014246,7
SYNCID0000014247,49
SYNCID0000014248,25
SYNCID0000014249,17
SYNCID0000014251,60
SYNCID0000014254,1
SYNCID0000014255,13
SYNCID0000014260,4
SYNCID0000014261,12
SYNCID0000014262,17
SYNCID0000014264,6
SYNCID0000014266,1
SYNCID0000014267,27
SYNCID0000014268,48
SYNCID0000014271,1
SYNCID0000014275,0
SYNCID0000014277,16
SYNCID0000014280,52
SYNCID0000014281,13
SYNCID0000014282,21
SYNCID0000014284,5
SYNCID0000014287,20
SYNCID0000014291,3
SYNCID0000014293,21
SYNCID0000014294,2
SYNCID0000014295,26
SYNCID0000014296,17
SYNCID0000014299,36
SYNCID0000014302,67
SYNCID0000014304,8
SYNCID0000014306,2
SYNCID0000014308,2
SYNCID0000014310,11
SYNCID0000014311,9
SYNCID0000014314,5
SYNCID0000014316,20
SYNCID0000014317,0
SYNCID0000014319,60
SYNCID0000014322,2
SYNCID0000014324,26
SYNCID0000014325,3
SYNCID0000014328,1
SYNCID0000014330,9
SYNCID0000014331,3
SYNCID0000014332,8
SYNCID0000014333,9
SYNCID0000014335,21
SYNCID0000014337,27
SYNCID0000014338,3
SYNCID0000014340,0
SYNCID0000014341,1
SYNCID0000014345,3
SYNCID0000014346,2
SYNCID0000014348,34
SYNCID0000014349,2
SYNCID0000014351,68
SYNCID0000014352,9
SYNCID0000014353,18
SYNCID0000014355,13
SYNCID0000014357,9
SYNCID0000014358,9
SYNCID0000014362,1
SYNCID0000014363,1
SYNCID0000014367,13
SYNCID0000014371,23
SYNCID0000014375,11
SYNCID0000014376,13
SYNCID0000014378,9
SYNCID0000014379,22
SYNCID0000014380,22
SYNCID0000014381,0
SYNCID0000014383,14
SYNCID0000014384,49
SYNCID0000014387,42
SYNCID0000014388,4
SYNCID0000014391,6
SYNCID0000014392,28
SYNCID0000014394,2
SYNCID0000014396,24
SYNCID0000014397,1
SYNCID0000014402,5
SYNCID0000014404,13
SYNCID0000014405,1
SYNCID0000014408,1
SYNCID0000014410,17
SYNCID0000014412,6
SYNCID0000014414,16
SYNCID0000014416,32
SYNCID0000014417,65
SYNCID0000014421,22
SYNCID0000014422,14
SYNCID0000014427,18
SYNCID0000014429,40
SYNCID0000014431,1
SYNCID0000014432,18
SYNCID0000014433,0
SYNCID0000014434,19
SYNCID0000014438,59
SYNCID0000014439,0
SYNCID0000014440,34
SYNCID0000014441,75
SYNCID0000014443,4
SYNCID0000014444,43
SYNCID0000014445,10
SYNCID0000014447,25
SYNCID0000014449,42
SYNCID0000014450,5
SYNCID0000014451,9
SYNCID0000014452,1
SYNCID0000014454,26
SYNCID0000014456,7
SYNCID0000014457,4
SYNCID0000014459,5
SYNCID0000014461,28
SYNCID0000014462,12
SYNCID0000014464,1
SYNCID0000014466,7
SYNCID0000014467,3
SYNCID0000014471,14
SYNCID0000014474,37
SYNCID0000014475,31
SYNCID0000014476,4
SYNCID0000014477,26
SYNCID0000014481,16
SYNCID0000014482,8
SYNCID0000014483,9
SYNCID0000014487,50
SYNCID0000014488,1
SYNCID0000014492,16
SYNCID0000014493,13
SYNCID0000014494,18
SYNCID0000014495,14
SYNCID0000014496,1
SYNCID0000014498,8
SYNCID0000014499,14
SYNCID0000014500,15
SYNCID0000014501,44
SYNCID0000014502,1
SYNCID0000014503,40
SYNCID0000014504,5
SYNCID0000014506,17
SYNCID0000014508,4
SYNCID0000014509,0
SYNCID0000014510,0
SYNCID0000014511,2
SYNCID0000014513,79
SYNCID0000014514,20
SYNCID0000014515,45
SYNCID0000014517,1
SYNCID0000014518,9
SYNCID0000014519,11
SYNCID0000014520,41
SYNCID0000014521,9
SYNCID0000014522,13
SYNCID0000014524,2
SYNCID0000014525,13
SYNCID0000014526,1
SYNCID0000014528,27
SYNCID0000014534,25
SYNCID0000014535,29
SYNCID0000014536,7
SYNCID0000014537,1
SYNCID0000014539,27
SYNCID0000014540,15
SYNCID0000014542,13
SYNCID0000014543,15
SYNCID0000014546,62
SYNCID0000014547,26
SYNCID0000014548,4
SYNCID0000014549,1
SYNCID0000014550,5
SYNCID0000014552,44
SYNCID0000014554,8
SYNCID0000014555,43
SYNCID0000014556,28
SYNCID0000014557,4
SYNCID0000014558,12
SYNCID0000014559,2
SYNCID0000014561,27
SYNCID0000014562,45
SYNCID0000014565,3
SYNCID0000014566,38
SYNCID0000014569,26
SYNCID0000014570,4
SYNCID0000014571,14
SYNCID0000014574,2
SYNCID0000014575,11
SYNCID0000014577,6
SYNCID0000014578,16
SYNCID0000014580,11
SYNCID0000014583,5
SYNCID0000014584,4
SYNCID0000014585,1
SYNCID0000014586,36
SYNCID0000014588,30
SYNCID0000014589,4
SYNCID0000014590,1
SYNCID0000014591,15
SYNCID0000014594,2
SYNCID0000014595,10
SYNCID0000014596,13
SYNCID0000014601,19
SYNCID0000014602,3
SYNCID0000014604,1
SYNCID0000014606,1
SYNCID0000014607,12
SYNCID0000014608,34
SYNCID0000014611,5
SYNCID0000014613,4
SYNCID0000014614,4
SYNCID0000014615,2
SYNCID0000014618,12
SYNCID0000014620,18
SYNCID0000014621,0
SYNCID0000014623,27
SYNCID0000014625,10
SYNCID0000014629,2
SYNCID0000014631,4
SYNCID0000014632,5
SYNCID0000014633,21
SYNCID0000014634,30
SYNCID0000014635,1
SYNCID0000014636,10
SYNCID0000014637,9
SYNCID0000014640,29
SYNCID0000014641,25
SYNCID0000014642,18
SYNCID0000014643,32
SYNCID0000014645,3
SYNCID0000014647,62
SYNCID0000014648,19
SYNCID0000014649,11
SYNCID0000014652,3
SYNCID0000014653,0
SYNCID0000014654,2
SYNCID0000014655,4
SYNCID0000014656,22
SYNCID0000014657,37
SYNCID0000014659,15
SYNCID0000014660,9
SYNCID0000014661,5
SYNCID0000014663,1
SYNCID0000014665,18
SYNCID0000014666,4
SYNCID0000014667,3
SYNCID0000014668,4
SYNCID0000014670,1
SYNCID0000014671,4
SYNCID0000014674,16
SYNCID0000014676,1
SYNCID0000014678,1
SYNCID0000014681,16
SYNCID0000014682,15
SYNCID0000014684,17
SYNCID0000014685,20
SYNCID0000014687,0
SYNCID0000014688,23
SYNCID0000014689,9
SYNCID0000014690,6
SYNCID0000014691,0
SYNCID0000014693,13
SYNCID0000014694,0
SYNCID0000014696,22
SYNCID0000014700,3
SYNCID0000014704,4
SYNCID0000014705,1
SYNCID0000014707,42
SYNCID0000014710,33
SYNCID0000014713,47
SYNCID0000014717,4
SYNCID0000014718,19
SYNCID0000014722,2
SYNCID0000014724,1
SYNCID0000014726,17
SYNCID0000014729,6
SYNCID0000014730,68
SYNCID0000014731,40
SYNCID0000014732,12
SYNCID0000014733,3
SYNCID0000014734,0
SYNCID0000014736,12
SYNCID0000014739,20
SYNCID0000014740,1
SYNCID0000014742,12
SYNCID0000014745,2
SYNCID0000014746,28
SYNCID0000014752,8
SYNCID0000014753,3
SYNCID0000014755,9
SYNCID0000014756,31
SYNCID0000014757,31
SYNCID0000014758,2
SYNCID0000014761,4
SYNCID0000014764,14
SYNCID0000014767,18
SYNCID0000014770,2
SYNCID0000014771,92
SYNCID0000014772,27
SYNCID0000014773,15
SYNCID0000014774,1
SYNCID0000014775,0
SYNCID0000014777,51
SYNCID0000014784,2
SYNCID0000014786,9
SYNCID0000014790,22
SYNCID0000014792,4
SYNCID0000014794,2
SYNCID0000014796,4
SYNCID0000014798,10
SYNCID0000014800,6
SYNCID0000014801,0
SYNCID0000014803,10
SYNCID0000014806,2
SYNCID0000014807,55
SYNCID0000014808,12
SYNCID0000014809,4
SYNCID0000014810,17
SYNCID0000014811,20
SYNCID0000014813,1
SYNCID0000014814,4
SYNCID0000014815,1
SYNCID0000014818,0
SYNCID0000014819,41
SYNCID0000014820,5
SYNCID0000014823,57
SYNCID0000014824,25
SYNCID0000014826,5
SYNCID0000014827,20
SYNCID0000014831,40
SYNCID0000014832,1
SYNCID0000014834,1
SYNCID0000014835,48
SYNCID0000014836,3
SYNCID0000014838,34
SYNCID0000014841,5
SYNCID0000014847,27
SYNCID0000014848,1
SYNCID0000014849,38
SYNCID0000014850,17
SYNCID0000014852,16
SYNCID0000014853,19
SYNCID0000014855,36
SYNCID0000014857,6
SYNCID0000014858,17
SYNCID0000014859,13
SYNCID0000014863,18
SYNCID0000014865,4
SYNCID0000014866,6
SYNCID0000014870,6
SYNCID0000014871,22
SYNCID0000014872,43
SYNCID0000014876,2
SYNCID0000014877,22
SYNCID0000014879,3
SYNCID0000014882,0
SYNCID0000014883,28
SYNCID0000014886,2
SYNCID0000014887,6
SYNCID0000014889,1
SYNCID0000014890,10
SYNCID0000014891,5
SYNCID0000014893,1
SYNCID0000014894,49
SYNCID0000014896,27
SYNCID0000014899,1
SYNCID0000014901,2
SYNCID0000014902,3
SYNCID0000014905,0
SYNCID0000014906,10
SYNCID0000014907,55
SYNCID0000014909,12
SYNCID0000014910,13
SYNCID0000014912,61
SYNCID0000014915,9
SYNCID0000014916,1
SYNCID0000014918,12
SYNCID0000014923,6
SYNCID0000014926,11
SYNCID0000014927,38
SYNCID0000014930,30
SYNCID0000014931,7
SYNCID0000014933,18
SYNCID0000014935,0
SYNCID0000014936,4
SYNCID0000014939,19
SYNCID0000014941,36
SYNCID0000014942,2
SYNCID0000014943,8
SYNCID0000014944,7
SYNCID0000014947,6
SYNCID0000014948,2
SYNCID0000014949,20
SYNCID0000014951,0
SYNCID0000014955,35
SYNCID0000014956,3
SYNCID0000014959,1
SYNCID0000014963,20
SYNCID0000014965,8
SYNCID0000014967,6
SYNCID0000014969,4
SYNCID0000014971,0
SYNCID0000014972,1
SYNCID0000014973,18
SYNCID0000014975,0
SYNCID0000014976,3
SYNCID0000014977,1
SYNCID0000014979,2
SYNCID0000014980,6
SYNCID0000014983,5
SYNCID0000014984,87
SYNCID0000014988,2
SYNCID0000014991,1
SYNCID0000014995,11
SYNCID0000014997,18
SYNCID0000014998,1
SYNCID0000014999,1
SYNCID0000015000,0
SYNCID0000015001,23
SYNCID0000015002,3
SYNCID0000015003,6
SYNCID0000015004,0
SYNCID0000015007,55
SYNCID0000015009,13
SYNCID0000015011,8
SYNCID0000015013,16
SYNCID0000015014,15
SYNCID0000015016,1
SYNCID0000015017,33
SYNCID0000015019,16
SYNCID0000015021,4
SYNCID0000015022,33
SYNCID0000015024,25
SYNCID0000015025,0
SYNCID0000015029,22
SYNCID0000015033,9
SYNCID0000015034,0
SYNCID0000015035,3
SYNCID0000015037,1
SYNCID0000015039,2
SYNCID0000015043,13
SYNCID0000015046,2
SYNCID0000015050,6
SYNCID0000015051,2
SYNCID0000015052,37
SYNCID0000015053,2
SYNCID0000015054,10
SYNCID0000015055,51
SYNCID0000015059,40
SYNCID0000015061,59
SYNCID0000015062,1
SYNCID0000015063,0
SYNCID0000015064,38
SYNCID0000015065,4
SYNCID0000015066,1
SYNCID0000015067,30
SYNCID0000015068,14
SYNCID0000015071,5
SYNCID0000015072,7
SYNCID0000015075,9
SYNCID0000015076,15
SYNCID0000015078,13
SYNCID0000015079,10
SYNCID0000015080,34
SYNCID0000015082,35
SYNCID0000015083,21
SYNCID0000015084,3
SYNCID0000015086,73
SYNCID0000015087,4
SYNCID0000015091,13
SYNCID0000015093,53
SYNCID0000015096,15
SYNCID0000015097,9
SYNCID0000015098,3
SYNCID0000015100,8
SYNCID0000015101,6
SYNCID0000015102,27
SYNCID0000015103,6
SYNCID0000015104,21
SYNCID0000015107,32
SYNCID0000015108,7
SYNCID0000015110,31
SYNCID0000015112,39
SYNCID0000015114,11
SYNCID0000015116,74
SYNCID0000015117,16
SYNCID0000015118,3
SYNCID0000015123,2
SYNCID0000015125,18
SYNCID0000015127,10
SYNCID0000015129,13
SYNCID0000015130,18
SYNCID0000015132,2
SYNCID0000015134,18
SYNCID0000015135,25
SYNCID0000015136,0
SYNCID0000015137,4
SYNCID0000015138,14
SYNCID0000015139,2
SYNCID0000015142,2
SYNCID0000015144,0
SYNCID0000015146,38
SYNCID0000015149,26
SYNCID0000015150,94
SYNCID0000015153,33
SYNCID0000015156,12
SYNCID0000015160,6
SYNCID0000015162,25
SYNCID0000015165,6
SYNCID0000015167,1
SYNCID0000015170,14
SYNCID0000015173,1
SYNCID0000015174,7
SYNCID0000015176,22
SYNCID0000015180,1
SYNCID0000015181,11
SYNCID0000015182,9
SYNCID0000015183,16
SYNCID0000015184,44
SYNCID0000015187,2
SYNCID0000015189,18
SYNCID0000015191,13
SYNCID0000015192,11
SYNCID0000015197,17
SYNCID0000015199,32
SYNCID0000015200,10
SYNCID0000015201,5
SYNCID0000015203,41
SYNCID0000015205,14
SYNCID0000015206,0
SYNCID0000015207,18
SYNCID0000015208,8
SYNCID0000015210,14
SYNCID0000015211,3
SYNCID0000015214,39
SYNCID0000015217,9
SYNCID0000015218,6
SYNCID0000015220,19
SYNCID0000015222,6
SYNCID0000015224,10
SYNCID0000015225,0
SYNCID0000015227,11
SYNCID0000015228,25
SYNCID0000015229,4
SYNCID0000015230,17
SYNCID0000015231,12
SYNCID0000015232,3
SYNCID0000015235,11
SYNCID0000015236,8
SYNCID0000015237,2
SYNCID0000015238,1
SYNCID0000015239,37
SYNCID0000015241,1
SYNCID0000015243,11
SYNCID0000015245,37
SYNCID0000015246,8
SYNCID0000015248,15
SYNCID0000015250,10
SYNCID0000015253,19
SYNCID0000015254,28
SYNCID0000015255,7
SYNCID0000015257,15
SYNCID0000015258,10
SYNCID0000015259,3
SYNCID0000015262,12
SYNCID0000015263,38
SYNCID0000015264,23
SYNCID0000015265,16
SYNCID0000015273,29
SYNCID0000015274,9
SYNCID0000015279,1
SYNCID0000015280,27
SYNCID0000015283,68
SYNCID0000015286,20
SYNCID0000015288,33
SYNCID0000015289,22
SYNCID0000015291,8
SYNCID0000015292,6
SYNCID0000015293,29
SYNCID0000015294,0
SYNCID0000015296,6
SYNCID0000015297,1
SYNCID0000015301,14
SYNCID0000015302,8
SYNCID0000015303,0
SYNCID0000015304,3
SYNCID0000015314,19
SYNCID0000015316,5
SYNCID0000015318,4
SYNCID0000015321,8
SYNCID0000015323,3
SYNCID0000015324,35
SYNCID0000015326,18
SYNCID0000015327,22
SYNCID0000015328,1
SYNCID0000015329,35
SYNCID0000015330,20
SYNCID0000015331,35
SYNCID0000015333,20
SYNCID0000015334,19
SYNCID0000015335,17
SYNCID0000015337,25
SYNCID0000015340,14
SYNCID0000015341,19
SYNCID0000015343,9
SYNCID0000015348,29
SYNCID0000015349,5
SYNCID0000015350,0
SYNCID0000015351,15
SYNCID0000015353,6
SYNCID0000015355,21
SYNCID0000015357,3
SYNCID0000015358,17
SYNCID0000015364,10
SYNCID0000015366,0
SYNCID0000015367,21
SYNCID0000015368,10
SYNCID0000015369,17
SYNCID0000015372,4
SYNCID0000015373,0
SYNCID0000015374,10
SYNCID0000015375,45
SYNCID0000015377,7
SYNCID0000015378,17
SYNCID0000015380,16
SYNCID0000015384,7
SYNCID0000015385,5
SYNCID0000015387,24
SYNCID0000015390,53
SYNCID0000015391,37
SYNCID0000015395,34
SYNCID0000015396,23
SYNCID0000015402,22
SYNCID0000015403,11
SYNCID0000015406,15
SYNCID0000015408,54
SYNCID0000015409,27
SYNCID0000015412,43
SYNCID0000015416,12
SYNCID0000015418,1
SYNCID0000015419,3
SYNCID0000015421,5
SYNCID0000015423,23
SYNCID0000015425,1
SYNCID0000015428,3
SYNCID0000015429,26
SYNCID0000015430,11
SYNCID0000015431,3
SYNCID0000015433,16
SYNCID0000015434,12
SYNCID0000015436,10
SYNCID0000015438,12
SYNCID0000015439,8
SYNCID0000015441,2
SYNCID0000015442,28
SYNCID0000015443,29
SYNCID0000015446,2
SYNCID0000015447,3
SYNCID0000015449,28
SYNCID0000015450,16
SYNCID0000015451,13
SYNCID0000015452,9
SYNCID0000015456,12
SYNCID0000015458,11
SYNCID0000015460,19
SYNCID0000015462,14
SYNCID0000015464,16
SYNCID0000015467,43
SYNCID0000015468,9
SYNCID0000015470,21
SYNCID0000015471,70
SYNCID0000015472,49
SYNCID0000015473,9
SYNCID0000015475,38
SYNCID0000015477,16
SYNCID0000015479,13
SYNCID0000015481,16
SYNCID0000015483,14
SYNCID0000015484,14
SYNCID0000015487,50
SYNCID0000015490,21
SYNCID0000015491,13
SYNCID0000015492,10
SYNCID0000015494,30
SYNCID0000015495,10
SYNCID0000015496,3
SYNCID0000015497,21
SYNCID0000015499,20
SYNCID0000015501,10
SYNCID0000015502,22
SYNCID0000015504,32
SYNCID0000015505,46
SYNCID0000015506,28
SYNCID0000015507,3
SYNCID0000015508,37
SYNCID0000015510,4
SYNCID0000015512,1
SYNCID0000015516,28
SYNCID0000015517,56
SYNCID0000015519,4
SYNCID0000015521,4
SYNCID0000015522,1
SYNCID0000015524,9
SYNCID0000015525,3
SYNCID0000015526,10
SYNCID0000015527,32
SYNCID0000015529,13
SYNCID0000015530,4
SYNCID0000015531,14
SYNCID0000015535,10
SYNCID0000015536,15
SYNCID0000015537,27
SYNCID0000015538,39
SYNCID0000015539,59
SYNCID0000015540,13
SYNCID0000015541,41
SYNCID0000015542,9
SYNCID0000015543,28
SYNCID0000015544,37
SYNCID0000015545,4
SYNCID0000015546,15
SYNCID0000015547,0
SYNCID0000015548,1
SYNCID0000015550,26
SYNCID0000015552,43
SYNCID0000015555,14
SYNCID0000015556,8
SYNCID0000015557,6
SYNCID0000015558,15
SYNCID0000015560,1
SYNCID0000015563,34
SYNCID0000015564,5
SYNCID0000015565,7
SYNCID0000015567,23
SYNCID0000015569,29
SYNCID0000015570,6
SYNCID0000015571,20
SYNCID0000015572,26
SYNCID0000015573,7
SYNCID0000015574,25
SYNCID0000015576,17
SYNCID0000015577,34
SYNCID0000015579,11
SYNCID0000015580,18
SYNCID0000015581,4
SYNCID0000015583,9
SYNCID0000015584,19
SYNCID0000015585,1
SYNCID0000015588,17
SYNCID0000015590,5
SYNCID0000015591,1
SYNCID0000015593,5
SYNCID0000015594,0
SYNCID0000015595,43
SYNCID0000015598,18
SYNCID0000015599,10
SYNCID0000015601,6
SYNCID0000015602,0
SYNCID0000015603,4
SYNCID0000015605,11
SYNCID0000015606,3
SYNCID0000015607,0
SYNCID0000015608,5
SYNCID0000015610,35
SYNCID0000015611,1
SYNCID0000015613,9
SYNCID0000015614,3
SYNCID0000015617,6
SYNCID0000015618,20
SYNCID0000015619,0
SYNCID0000015626,16
SYNCID0000015631,23
SYNCID0000015635,35
SYNCID0000015636,0
SYNCID0000015637,8
SYNCID0000015639,8
SYNCID0000015642,25
SYNCID0000015643,54
SYNCID0000015644,24
SYNCID0000015645,14
SYNCID0000015646,29
SYNCID0000015647,1
SYNCID0000015649,10
SYNCID0000015650,1
SYNCID0000015651,19
SYNCID0000015653,5
SYNCID0000015655,27
SYNCID0000015657,12
SYNCID0000015659,30
SYNCID0000015663,41
SYNCID0000015665,1
SYNCID0000015666,1
SYNCID0000015667,8
SYNCID0000015668,2
SYNCID0000015672,2
SYNCID0000015675,4
SYNCID0000015676,3
SYNCID0000015677,21
SYNCID0000015678,38
SYNCID0000015679,37
SYNCID0000015680,17
SYNCID0000015685,2
SYNCID0000015690,2
SYNCID0000015691,5
SYNCID0000015692,20
SYNCID0000015694,1
SYNCID0000015697,6
SYNCID0000015698,34
SYNCID0000015702,13
SYNCID0000015704,4
SYNCID0000015705,14
SYNCID0000015706,5
SYNCID0000015707,1
SYNCID0000015708,23
SYNCID0000015709,8
SYNCID0000015710,53
SYNCID0000015711,37
SYNCID0000015712,14
SYNCID0000015713,18
SYNCID0000015714,1
SYNCID0000015718,16
SYNCID0000015719,36
SYNCID0000015720,11
SYNCID0000015723,2
SYNCID0000015724,19
SYNCID0000015725,5
SYNCID0000015726,29
SYNCID0000015727,37
SYNCID0000015728,19
SYNCID0000015730,1
SYNCID0000015731,1
SYNCID0000015732,10
SYNCID0000015735,3
SYNCID0000015736,18
SYNCID0000015737,5
SYNCID0000015740,32
SYNCID0000015743,14
SYNCID0000015745,37
SYNCID0000015746,13
SYNCID0000015747,1
SYNCID0000015749,0
SYNCID0000015751,33
SYNCID0000015752,18
SYNCID0000015754,14
SYNCID0000015757,10
SYNCID0000015758,3
SYNCID0000015759,29
SYNCID0000015760,3
SYNCID0000015761,11
SYNCID0000015763,12
SYNCID0000015764,3
SYNCID0000015766,30
SYNCID0000015768,11
SYNCID0000015769,18
SYNCID0000015770,0
SYNCID0000015771,19
SYNCID0000015772,27
SYNCID0000015773,22
SYNCID0000015778,2
SYNCID0000015779,23
SYNCID0000015780,43
SYNCID0000015781,2
SYNCID0000015784,46
SYNCID0000015785,6
SYNCID0000015787,8
SYNCID0000015788,4
SYNCID0000015789,1
SYNCID0000015792,23
SYNCID0000015795,7
SYNCID0000015796,9
SYNCID0000015800,4
SYNCID0000015804,36
SYNCID0000015806,13
SYNCID0000015807,28
SYNCID0000015811,25
SYNCID0000015812,0
SYNCID0000015813,9
SYNCID0000015815,18
SYNCID0000015818,15
SYNCID0000015820,13
SYNCID0000015823,34
SYNCID0000015824,9
SYNCID0000015826,12
SYNCID0000015831,13
SYNCID0000015834,66
SYNCID0000015836,2
SYNCID0000015837,44
SYNCID0000015840,23
SYNCID0000015844,5
SYNCID0000015845,6
SYNCID0000015846,21
SYNCID0000015847,20
SYNCID0000015848,13
SYNCID0000015849,45
SYNCID0000015851,15
SYNCID0000015852,6
SYNCID0000015853,1
SYNCID0000015855,2
SYNCID0000015859,22
SYNCID0000015860,2
SYNCID0000015863,13
SYNCID0000015864,1
SYNCID0000015865,0
SYNCID0000015866,15
SYNCID0000015868,1
SYNCID0000015869,4
SYNCID0000015870,5
SYNCID0000015872,38
SYNCID0000015877,1
SYNCID0000015881,6
SYNCID0000015882,8
SYNCID0000015884,76
SYNCID0000015886,29
SYNCID0000015891,38
SYNCID0000015893,14
SYNCID0000015895,24
SYNCID0000015897,27
SYNCID0000015899,5
SYNCID0000015901,8
SYNCID0000015902,11
SYNCID0000015903,67
SYNCID0000015904,26
SYNCID0000015905,16
SYNCID0000015906,40
SYNCID0000015907,16
SYNCID0000015908,16
SYNCID0000015910,15
SYNCID0000015911,9
SYNCID0000015912,56
SYNCID0000015913,10
SYNCID0000015914,1
SYNCID0000015915,25
SYNCID0000015917,1
SYNCID0000015918,9
SYNCID0000015919,16
SYNCID0000015920,30
SYNCID0000015923,38
SYNCID0000015924,59
SYNCID0000015925,10
SYNCID0000015926,63
SYNCID0000015927,25
SYNCID0000015928,53
SYNCID0000015931,20
SYNCID0000015932,10
SYNCID0000015935,14
SYNCID0000015936,6
SYNCID0000015937,51
SYNCID0000015938,6
SYNCID0000015940,47
SYNCID0000015942,25
SYNCID0000015943,32
SYNCID0000015944,2
SYNCID0000015946,10
SYNCID0000015947,17
SYNCID0000015948,15
SYNCID0000015949,23
SYNCID0000015950,1
SYNCID0000015952,0
SYNCID0000015955,22
SYNCID0000015956,13
SYNCID0000015959,38
SYNCID0000015960,42
SYNCID0000015964,38
SYNCID0000015966,1
SYNCID0000015967,0
SYNCID0000015968,1
SYNCID0000015970,4
SYNCID0000015971,12
SYNCID0000015973,20
SYNCID0000015974,18
SYNCID0000015975,2
SYNCID0000015976,3
SYNCID0000015979,28
SYNCID0000015980,1
SYNCID0000015981,29
SYNCID0000015983,53
SYNCID0000015984,24
SYNCID0000015985,1
SYNCID0000015986,0
SYNCID0000015991,15
SYNCID0000015993,14
SYNCID0000015994,8
SYNCID0000015995,1
SYNCID0000015996,1
SYNCID0000015997,3
SYNCID0000016002,1
SYNCID0000016004,15
SYNCID0000016007,9
SYNCID0000016008,52
SYNCID0000016009,20
SYNCID0000016012,12
SYNCID0000016014,1
SYNCID0000016016,7
SYNCID0000016018,2
SYNCID0000016019,38
SYNCID0000016023,0
SYNCID0000016024,17
SYNCID0000016025,19
SYNCID0000016026,1
SYNCID0000016027,17
SYNCID0000016028,78
SYNCID0000016030,17
SYNCID0000016031,13
SYNCID0000016033,5
SYNCID0000016034,48
SYNCID0000016035,5
SYNCID0000016036,14
SYNCID0000016038,18
SYNCID0000016039,1
SYNCID0000016040,15
SYNCID0000016041,30
SYNCID0000016044,2
SYNCID0000016045,20
SYNCID0000016046,13
SYNCID0000016048,1
SYNCID0000016050,2
SYNCID0000016054,0
SYNCID0000016055,11
SYNCID0000016056,0
SYNCID0000016057,17
SYNCID0000016061,32
SYNCID0000016063,35
SYNCID0000016065,32
SYNCID0000016066,2
SYNCID0000016067,20
SYNCID0000016070,0
SYNCID0000016071,79
SYNCID0000016072,50
SYNCID0000016075,13
SYNCID0000016078,0
SYNCID0000016079,26
SYNCID0000016081,6
SYNCID0000016082,16
SYNCID0000016083,30
SYNCID0000016085,3
SYNCID0000016087,4
SYNCID0000016090,2
SYNCID0000016092,38
