customer_id,wire_max_weekly_trx,wire_max_monthly_trx,wire_max_weekely_trx_avg_val,wire_max_monthly_trx_avg_val,abm_max_weekly_trx,abm_max_monthly_trx,abm_max_weekely_trx_avg_val,abm_max_monthly_trx_avg_val,abm_cash_activity,cheque_max_weekly_trx,cheque_max_monthly_trx,cheque_max_weekely_trx_avg_val,cheque_max_monthly_trx_avg_val,eft_max_weekly_trx,eft_max_monthly_trx,eft_max_weekely_trx_avg_val,eft_max_monthly_trx_avg_val,emt_max_weekly_trx,emt_max_weekely_trx_avg_val,emt_max_monthly_trx,emt_max_monthly_trx_avg_val,card_merchant_categories,card_max_weekly_trx,card_max_weekely_trx_avg_val,card_merchant_category_dissimilarity,card_merchant_category_dissimilarity_std,card_max_monthly_trx,card_max_monthly_trx_avg_val,card_ecommerce_activity
SYNCID0000010335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,864.9257142857143,1328.8999999999999,11.0,29.0,4972.372727272727,5700.7734482758615,2.0,1669.61,4.0,1619.9,34.0,14.0,249.58571428571426,3.572238547484631,0.626863552705887,36.0,394.7605555555555,0.29292929292929293
SYNCID0000011657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,434.7488888888889,934.6869565217391,30.0,82.0,3120.5073333333326,4892.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1651.5500000000002,3991.209,5.0,18.0,469.93999999999994,1254.8977777777775,1.0,626.94,1.0,626.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,463.67,1.0,463.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000011421,0.0,0.0,0.0,0.0,2.0,3.0,1371.08,1085.2466666666667,0.5,2.0,3.0,2192.075,12190.33,1.0,1.0,1970.85,1970.85,0.0,0.0,0.0,0.0,10.0,4.0,-9.192499999999999,1.8015573108449146,0.5043721401319071,7.0,22.23857142857143,0.46153846153846156
SYNCID0000002917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6084.51,21989.635000000002,0.0,0.0,0.0,0.0,1.0,215.5,2.0,185.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000012286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,581.26,568.6600000000001,1.0,25.79,1.0,25.79,2.0,1.0,25.06,1.4142135623730951,0.0,2.0,17.07,0.0
SYNCID0000001132,1.0,1.0,28745.06,28745.06,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3960.46,6245.540000000001,18.0,50.0,5187.7572222222225,4597.0874,0.0,0.0,0.0,0.0,51.0,46.0,396.0167391304348,8.573879799636739,1.2512027247029818,178.0,292.63005617977524,0.3467741935483871
SYNCID0000007760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,88.0,2336.3748,2171.384545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000010656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2860.115,1990.9814285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000007717,0.0,0.0,0.0,0.0,1.0,2.0,312.56,832.005,1.0,1.0,1.0,21464.66,21464.66,4.0,8.0,2483.6099999999997,1411.9762499999997,1.0,3125.06,3.0,380.33,42.0,22.0,211.04454545454544,4.901383344336162,1.261675840796149,63.0,127.28888888888892,0.25748502994011974
SYNCID0000012385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,11902.28,4634.413571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000015277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1116.07,1116.07,4.0,10.0,83.625,847.945,3.0,210.56000000000003,8.0,161.45875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10587.87,10587.87,2.0,4.0,417.53999999999996,1285.7775000000001,2.0,1434.57,5.0,1905.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000002910,0.0,0.0,0.0,0.0,1.0,1.0,1322.97,1322.97,1.0,7.0,16.0,7994.8785714285705,4317.786875,13.0,48.0,1960.8023076923077,2617.490625,1.0,311.9,1.0,311.9,6.0,2.0,162.51500000000001,1.5731321849709863,0.15891862259789102,3.0,81.70333333333333,0.6666666666666666
SYNCID0000009741,0.0,0.0,0.0,0.0,11.0,34.0,6792.624545454546,1747.5458823529414,0.7391304347826086,1.0,1.0,1031.64,1031.64,1.0,1.0,5161.68,5161.68,9.0,1156.7822222222221,17.0,836.2788235294119,42.0,16.0,316.09999999999997,4.498423119786816,0.8290152944574551,51.0,236.42196078431374,0.11347517730496454
SYNCID0000005810,0.0,0.0,0.0,0.0,1.0,1.0,4342.68,4342.68,0.0,1.0,1.0,1474.09,1474.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,72.04,1.658505747976789,0.22216814336882737,5.0,94.444,0.0
SYNCID0000012217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,218.01,4279.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,240.81,1.5413484604514078,0.15570781439630602,3.0,238.09,0.5714285714285714
SYNCID0000010984,0.0,0.0,0.0,0.0,1.0,1.0,1323.33,1323.33,0.0,1.0,2.0,427.48,2075.005,1.0,1.0,21.23,21.23,6.0,1022.61,13.0,1806.0261538461536,9.0,3.0,11.636666666666665,1.822310596268549,0.23277476394008983,8.0,91.81,0.8
SYNCID0000004872,0.0,0.0,0.0,0.0,2.0,2.0,543.78,543.78,1.0,8.0,34.0,2558.6375,2315.5967647058824,4.0,13.0,1956.5475000000001,4700.706923076923,1.0,725.95,2.0,435.26500000000004,23.0,5.0,237.962,2.471248767119214,0.3780602214089263,18.0,155.5638888888889,0.36585365853658536
SYNCID0000012266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,244.03333333333333,419.23333333333335,2.0,2.0,190.32999999999998,190.32999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,106425.76285714285,3735.433,2.0,6.0,2484.77,1345.1450000000002,3.0,488.7933333333333,6.0,666.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000010901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,1868.959,5690.054999999999,0.0,0.0,0.0,0.0,1.0,525.36,1.0,525.36,1.0,1.0,48.73,0.0,0.0,1.0,48.73,0.0
SYNCID0000008182,0.0,0.0,0.0,0.0,2.0,5.0,375.84000000000003,746.352,0.8333333333333334,1.0,1.0,5886.51,5886.51,1.0,1.0,395.46,395.46,1.0,103.29,1.0,103.29,16.0,6.0,47.99166666666667,2.1299799318632746,0.39432623824368135,13.0,68.9623076923077,0.18421052631578946
SYNCID0000007679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,34.0,27633.801,32029.632647058825,1.0,1.0,957.97,957.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000001250,0.0,0.0,0.0,0.0,3.0,4.0,290.3,3350.5125,0.8,4.0,10.0,1298.8,1085.672,1.0,1.0,2.12,2.12,1.0,49.74,1.0,49.74,38.0,17.0,78.40294117647059,4.4496328091242185,1.023191922426659,60.0,4440.822166666667,0.19375
SYNCID0000014507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3630.25,3630.25,2.0,6.0,1548.9050000000002,707.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000011210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,3673.4555555555553,2311.6509523809523,2.0,2.0,527.765,527.765,2.0,536.065,3.0,875.1833333333334,27.0,12.0,186.11333333333334,3.0002418179704287,0.9566690652300613,23.0,142.98,0.2033898305084746
SYNCID0000007654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,361.95000000000005,804.798,2.0,6.0,45.055,158.665,2.0,1850.355,4.0,560.6424999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,427.06,427.06,26.0,56.0,1954.104230769231,8119.980357142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000011201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,1083.315,621.7590909090909,1.0,1.0,1218.6,1218.6,12.0,2572.878333333333,28.0,1748.4682142857143,26.0,10.0,78.595,2.840784454656073,0.7384634707072618,25.0,204.6408,0.3225806451612903
SYNCID0000016996,0.0,0.0,0.0,0.0,2.0,3.0,97.17,316.37666666666667,0.8333333333333334,1.0,1.0,805.05,805.05,14.0,48.0,5488.7864285714295,2292.6614583333335,0.0,0.0,0.0,0.0,10.0,2.0,62.27,1.7422713631717195,0.2991496232184805,5.0,68.434,0.46153846153846156
SYNCID0000016773,0.0,0.0,0.0,0.0,1.0,1.0,76.04,76.04,1.0,3.0,8.0,6184.046666666665,3317.21,4.0,12.0,20367.337499999998,10035.920833333334,2.0,771.4250000000001,4.0,39.2575,13.0,5.0,2957.47,2.1799459153139784,0.32400411023435877,10.0,1777.7169999999999,0.2727272727272727
SYNCID0000003082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,209.0,39167.1628125,70259.73430622011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,18.0,186.93111111111114,3.9307612934279055,1.0053129441260784,47.0,151.32404255319148,0.17094017094017094
SYNCID0000008630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1887.95,1887.95,30.0,112.0,19732.20566666667,5900.280000000001,3.0,599.9433333333333,8.0,1348.9450000000002,6.0,1.0,26.79,1.4142135623730951,0.0,3.0,92.46999999999998,0.3333333333333333
SYNCID0000000885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,366.46,366.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1412.02,1412.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000007016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,19107.89,1483.525,2.0,509.30499999999995,4.0,340.555,1.0,1.0,42.32,0.0,0.0,1.0,42.32,0.0
SYNCID0000002041,0.0,0.0,0.0,0.0,5.0,10.0,1041.54,957.45,0.5,2.0,4.0,2107.2799999999997,1101.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,135.27571428571426,2.77730030877972,0.8192791828598199,23.0,422.3252173913044,0.3333333333333333
SYNCID0000016770,0.0,0.0,0.0,0.0,2.0,2.0,74.03,74.03,1.0,1.0,1.0,1710.26,1710.26,1.0,1.0,30.52,30.52,2.0,1541.955,5.0,996.6699999999998,12.0,4.0,260.19500000000005,1.5761612185417906,0.2669669805807708,6.0,219.535,0.26666666666666666
SYNCID0000010567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,571.5245454545455,942.0396774193548,1.0,2.0,9179.34,2023.9050000000002,0.0,0.0,0.0,0.0,10.0,2.0,19.83,1.4734528164121004,0.280956932299685,6.0,101.99333333333334,0.17647058823529413
SYNCID0000005834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,856.2,1727.6,40.0,136.0,6084.316000000001,6967.7492647058825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000010132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,260.66,260.66,0.0,0.0,0.0,0.0,3.0,64.84666666666668,3.0,64.84666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000001157,0.0,0.0,0.0,0.0,1.0,2.0,478.85,261.08000000000004,1.0,0.0,0.0,0.0,0.0,2.0,4.0,176514.25,90294.075,0.0,0.0,0.0,0.0,1.0,1.0,14.55,0.0,0.0,1.0,14.55,1.0
SYNCID0000016130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,233.56,927.6033333333334,3.0,6.0,238.89666666666665,10176.096666666666,36.0,844.1424999999999,130.0,1075.5958461538464,1.0,1.0,199.54,0.0,0.0,1.0,199.54,0.0
SYNCID0000012945,0.0,0.0,0.0,0.0,1.0,3.0,1382.37,1870.2766666666666,0.5714285714285714,0.0,0.0,0.0,0.0,1.0,3.0,1711.04,362.3333333333333,4.0,1348.0725,12.0,1185.5741666666665,13.0,4.0,76.1725,2.0401246402756748,0.3713373831706814,9.0,173.09777777777776,0.045454545454545456
SYNCID0000015457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,60.0,5473.363333333334,5986.0830000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000000150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1541.0459999999998,1516.0166666666667,3.0,2325.806666666667,4.0,1912.135,12.0,4.0,99.11999999999999,1.6808534312109678,0.4180092616035159,7.0,142.53857142857143,0.2
SYNCID0000005651,0.0,0.0,0.0,0.0,1.0,2.0,20.62,267.0,0.75,2.0,4.0,2686.78,1661.1100000000001,1.0,1.0,166.28,166.28,1.0,149.81,1.0,149.81,1.0,1.0,53.02,0.0,0.0,1.0,53.02,0.0
SYNCID0000004655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,45.0,1591.5823076923077,3630.1055555555567,5.0,16.0,2487.8599999999997,5277.424375,4.0,1291.7825,10.0,1321.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000008692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,768.54,56882.89,34.0,107.0,3754.2870588235296,3384.5244859813088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000007859,0.0,0.0,0.0,0.0,1.0,1.0,2801.94,2801.94,0.0,3.0,9.0,70865.09000000001,24226.591111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,16.0,60.25625,4.392656681967988,0.6883298944494237,58.0,401.7405172413793,0.3821656050955414
SYNCID0000013759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,214.76,214.76,1.0,2.0,4870.8,3129.105,1.0,337.08,3.0,358.61666666666673,35.0,14.0,167.28428571428572,3.8397702727458167,0.9738952432603889,38.0,410.32947368421054,0.08490566037735849
SYNCID0000006940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3139.816666666666,36342.03199999999,1.0,2.0,86.67,9713.164999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000007119,0.0,0.0,0.0,0.0,2.0,2.0,134.975,134.975,0.75,2.0,6.0,5335.54,718.7433333333333,1.0,1.0,764.0,764.0,4.0,1301.675,9.0,1068.9988888888888,3.0,1.0,27.5,1.4142135623730951,0.0,1.0,27.5,0.3333333333333333
SYNCID0000013729,0.0,0.0,0.0,0.0,4.0,12.0,534.81,540.7991666666667,0.9047619047619048,9.0,26.0,1666.517777777778,1851.229615384615,21.0,61.0,1937.112380952381,1743.4745901639344,0.0,0.0,0.0,0.0,4.0,1.0,81.87,1.4142135623730951,0.0,2.0,213.77,0.5
SYNCID0000010223,0.0,0.0,0.0,0.0,1.0,2.0,1739.83,1384.0749999999998,0.6666666666666666,6.0,17.0,2535.905,3304.795882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,330.975,1.9691135649973754,0.4620615316734532,13.0,9791.646923076922,0.14285714285714285
SYNCID0000005979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1141.6979999999999,15.0,1231.9986666666668,2.0,1.0,28.14,1.4142135623730951,0.0,1.0,28.14,0.0
SYNCID0000012207,0.0,0.0,0.0,0.0,1.0,3.0,827.91,671.9133333333333,1.0,1.0,2.0,4275.51,2654.445,5.0,11.0,1370.238,1290.6572727272726,7.0,463.2685714285714,14.0,269.3614285714286,36.0,17.0,154.43705882352944,4.381055033066588,0.7061618012535232,56.0,394.72142857142853,0.26865671641791045
SYNCID0000004065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1340.555,1056.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000011636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1615.48,4.0,1292.845,27.0,10.0,69.708,3.4408351528720442,0.6843579169209085,29.0,218.57068965517234,0.19753086419753085
SYNCID0000005740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,13.0,111.32615384615386,3.7730031183546817,1.1746625405921765,33.0,175.71848484848488,0.14736842105263157
SYNCID0000010785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,676.4250000000001,3.0,457.75000000000006,10.0,2.0,71.355,1.7600796553858444,0.262271373511318,8.0,278.5125,0.38461538461538464
SYNCID0000006093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,40.0,626.7184615384615,8335.8745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000001017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.0,15378.741666666667,8871.041153846152,8.0,19.0,2359.65625,4333.981578947368,2.0,1884.27,4.0,1090.6875,33.0,14.0,184.67000000000002,4.196926411561057,0.6802439068924521,40.0,389.46975000000003,0.23728813559322035
SYNCID0000014301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,83.46,83.46,2.0,8.0,1676.4350000000002,1922.0774999999999,1.0,1728.74,3.0,942.0633333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000003419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1151.905,1338.616,2.0,3.0,2199.47,1545.6599999999999,1.0,1960.81,1.0,1960.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1624.31,1624.31,3.0,5.0,822.2166666666667,7653.2080000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000006406,0.0,0.0,0.0,0.0,1.0,2.0,6137.14,3092.2200000000003,0.5,1.0,3.0,134.56,1180.1299999999999,1.0,2.0,258.72,343.885,4.0,1650.6825,8.0,1268.52,19.0,5.0,267.592,2.8927384265669858,0.5994473477591561,14.0,-64.85285714285713,0.1794871794871795
SYNCID0000000505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1916.24,1916.24,2.0,3.0,489.815,571.08,2.0,888.775,5.0,1923.1580000000001,40.0,15.0,149.7593333333334,4.698227818104289,1.4154781687168798,50.0,243.665,0.3142857142857143
SYNCID0000007930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,52.27,0.7071067811865476,0.7071067811865476,2.0,32.03,0.3333333333333333
SYNCID0000011698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,91.0,8377.929705882352,42785.154615384614,0.0,0.0,0.0,0.0,8.0,4.0,145.51500000000001,1.7749428206640157,0.5912512015829378,5.0,43.339999999999996,0.3333333333333333
SYNCID0000004729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,3325.8799999999997,6819.68,1.0,3.0,1466.94,21115.063333333335,3.0,424.35666666666674,9.0,408.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000010875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1576.9666666666665,1453.0749999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016180,0.0,0.0,0.0,0.0,1.0,1.0,52.46,52.46,1.0,2.0,4.0,2321.425,1193.6675000000002,1.0,1.0,10.32,10.32,5.0,662.406,8.0,875.6924999999999,43.0,26.0,216.99384615384614,6.429305332184294,1.2288965748591076,99.0,166.20191919191916,0.33587786259541985
SYNCID0000012929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,237279.56666666665,78870.5085,2.0,4.0,7230.030000000001,3756.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000011373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,117.82,117.82,2.0,7.0,3802.795,1705.0957142857146,1.0,88.59,3.0,905.3100000000001,8.0,2.0,139.48499999999999,1.4912561585465596,0.24873551276656106,6.0,27.951666666666664,0.3
SYNCID0000008113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2797.12,6536.036000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000012255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,987.16,1430.6640000000002,45.0,122.0,2126.2744444444443,4172.92524590164,5.0,491.88200000000006,13.0,814.2546153846155,2.0,1.0,6.51,1.4142135623730951,0.0,1.0,6.51,0.0
SYNCID0000002779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,223.82,2022.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000001509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,413.1133333333334,95032.18428571428,4.0,8.0,605.405,517.22625,0.0,0.0,0.0,0.0,44.0,29.0,183.09793103448274,5.75300899742993,1.2931041120965598,97.0,129.3507216494845,0.3333333333333333
SYNCID0000012229,0.0,0.0,0.0,0.0,1.0,1.0,325.18,325.18,1.0,1.0,1.0,295.72,295.72,2.0,3.0,7591.34,35860.71,1.0,349.94,2.0,200.81,3.0,1.0,44.48,1.4142135623730951,0.0,2.0,88.11,0.0
SYNCID0000010436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,762.85,2331.80125,1.0,2.0,73.94,7257.095,0.0,0.0,0.0,0.0,1.0,1.0,33.59,0.0,0.0,1.0,33.59,1.0
SYNCID0000001921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,199.95000000000002,600.4975000000001,1.0,2.0,203.41,3417.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000009255,1.0,1.0,7045.01,7045.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,428.85,428.85,0.0,0.0,0.0,0.0,4.0,913.535,8.0,975.59875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000004096,0.0,0.0,0.0,0.0,1.0,1.0,12137.31,12137.31,0.0,5.0,13.0,3441.9900000000002,4598.114615384615,7.0,20.0,650.7042857142858,1194.2695,3.0,243.24666666666667,6.0,227.87166666666667,8.0,2.0,105.00999999999999,1.5112121100211993,0.6561430277088902,6.0,63.495,0.09090909090909091
SYNCID0000013444,0.0,0.0,0.0,0.0,2.0,4.0,231.86,381.6825,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1054.8200000000002,895.1700000000001,1.0,1651.03,2.0,3754.48,12.0,3.0,76.52999999999999,1.5119820601300589,0.7168753377295543,7.0,368.04714285714283,0.1875
SYNCID0000004746,0.0,0.0,0.0,0.0,2.0,3.0,13203.085,9145.506666666666,0.25,2.0,5.0,2799.75,837.564,5.0,13.0,385.76,537.4330769230769,2.0,2072.94,6.0,1164.27,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SYNCID0000014355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2862.475,1532.513333333333,5.0,14.0,1980.5500000000004,4830.708571428571,3.0,777.6,6.0,1261.4083333333333,20.0,6.0,155.045,2.4444970681188374,0.6229530059280312,16.0,100.660625,0.23684210526315788
SYNCID0000000709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7524.955,1019.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000002540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,908.26,908.26,28.0,85.0,2964.780714285714,11827.038,2.0,97.14,5.0,661.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,40611.32,1106.5183333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000011719,0.0,0.0,0.0,0.0,2.0,2.0,319.78000000000003,319.78000000000003,1.0,12.0,34.0,879.6991666666667,2682.699705882353,1.0,1.0,5386.51,5386.51,2.0,175.815,2.0,175.815,28.0,10.0,106.745,3.5870936913184606,0.5353550257067315,40.0,506.2365,0.3238095238095238
