customer_id,abm_high_value_count,emt_high_value_count,card_high_value_count,wire_high_value_count,eft_high_value_count,cheque_high_value_count
SYNCID0000016625,0.0,2.0,28.0,0.0,10.0,0.0
SYNCID0000006196,0.0,4.0,0.0,0.0,0.0,0.0
SYNCID0000009574,0.0,4.0,8.0,0.0,0.0,0.0
SYNCID0000007427,0.0,4.0,0.0,2.0,6.0,2.0
SYNCID0000000622,0.0,2.0,8.0,0.0,8.0,2.0
SYNCID0000000498,0.0,2.0,20.0,0.0,10.0,4.0
SYNCID0000008647,0.0,2.0,18.0,0.0,6.0,4.0
SYNCID0000007928,0.0,2.0,16.0,0.0,6.0,6.0
SYNCID0000008905,0.0,2.0,0.0,0.0,6.0,4.0
SYNCID0000009823,0.0,2.0,14.0,0.0,8.0,2.0
SYNCID0000012397,0.0,2.0,24.0,0.0,6.0,2.0
SYNCID0000013699,0.0,2.0,8.0,0.0,4.0,0.0
SYNCID0000015692,0.0,8.0,8.0,0.0,6.0,4.0
SYNCID0000002994,0.0,6.0,0.0,0.0,10.0,6.0
SYNCID0000005298,0.0,6.0,0.0,0.0,8.0,0.0
SYNCID0000012852,0.0,4.0,4.0,0.0,10.0,2.0
SYNCID0000004210,0.0,4.0,2.0,0.0,10.0,0.0
SYNCID0000003548,0.0,4.0,4.0,0.0,8.0,8.0
SYNCID0000008019,0.0,4.0,0.0,0.0,0.0,0.0
SYNCID0000011191,0.0,4.0,2.0,0.0,8.0,2.0
SYNCID0000014693,0.0,4.0,2.0,0.0,6.0,0.0
SYNCID0000015570,0.0,4.0,6.0,0.0,6.0,2.0
SYNCID0000007924,0.0,2.0,2.0,0.0,8.0,8.0
SYNCID0000005625,0.0,2.0,10.0,0.0,8.0,6.0
SYNCID0000011203,0.0,2.0,4.0,0.0,8.0,0.0
SYNCID0000015211,0.0,2.0,8.0,0.0,0.0,0.0
SYNCID0000016671,0.0,2.0,6.0,0.0,8.0,0.0
SYNCID0000004253,0.0,4.0,12.0,0.0,4.0,18.0
SYNCID0000005350,0.0,4.0,4.0,0.0,4.0,8.0
SYNCID0000010270,0.0,4.0,8.0,0.0,10.0,8.0
SYNCID0000007305,0.0,2.0,4.0,0.0,4.0,12.0
SYNCID0000008532,0.0,2.0,2.0,0.0,0.0,12.0
SYNCID0000008202,0.0,2.0,12.0,0.0,10.0,28.0
SYNCID0000013133,0.0,2.0,2.0,0.0,4.0,0.0
SYNCID0000016861,0.0,2.0,18.0,0.0,2.0,0.0
SYNCID0000003117,0.0,10.0,0.0,0.0,8.0,2.0
SYNCID0000011398,0.0,10.0,2.0,0.0,2.0,0.0
SYNCID0000000524,0.0,8.0,4.0,0.0,4.0,2.0
SYNCID0000003197,0.0,6.0,0.0,0.0,4.0,4.0
SYNCID0000012830,0.0,6.0,8.0,0.0,18.0,2.0
SYNCID0000015201,0.0,4.0,10.0,0.0,0.0,0.0
SYNCID0000002293,0.0,2.0,4.0,0.0,8.0,0.0
SYNCID0000010146,0.0,2.0,2.0,0.0,4.0,6.0
SYNCID0000012332,0.0,2.0,8.0,0.0,12.0,6.0
SYNCID0000014795,0.0,2.0,0.0,0.0,10.0,4.0
SYNCID0000016718,0.0,2.0,8.0,0.0,4.0,0.0
SYNCID0000002543,0.0,4.0,12.0,0.0,2.0,0.0
SYNCID0000016103,0.0,4.0,8.0,0.0,2.0,0.0
SYNCID0000007461,0.0,4.0,20.0,0.0,2.0,14.0
SYNCID0000015975,0.0,4.0,4.0,0.0,2.0,0.0
SYNCID0000011955,0.0,4.0,10.0,0.0,2.0,2.0
SYNCID0000004080,0.0,2.0,0.0,0.0,0.0,0.0
SYNCID0000003429,0.0,2.0,0.0,0.0,6.0,0.0
SYNCID0000008389,0.0,2.0,16.0,0.0,2.0,2.0
SYNCID0000004500,0.0,2.0,0.0,0.0,2.0,2.0
SYNCID0000006346,0.0,2.0,20.0,2.0,2.0,18.0
SYNCID0000011902,0.0,2.0,0.0,0.0,4.0,2.0
SYNCID0000010350,0.0,2.0,2.0,0.0,4.0,4.0
SYNCID0000008420,0.0,2.0,12.0,2.0,2.0,8.0
SYNCID0000011941,0.0,2.0,14.0,0.0,4.0,6.0
SYNCID0000012109,0.0,2.0,0.0,0.0,0.0,8.0
SYNCID0000012046,0.0,2.0,14.0,0.0,4.0,0.0
SYNCID0000012665,0.0,2.0,4.0,0.0,6.0,10.0
SYNCID0000016941,0.0,2.0,0.0,0.0,4.0,0.0
SYNCID0000001336,0.0,10.0,8.0,0.0,2.0,4.0
SYNCID0000008585,0.0,10.0,2.0,0.0,10.0,4.0
SYNCID0000008220,0.0,8.0,4.0,0.0,4.0,2.0
SYNCID0000005181,0.0,8.0,0.0,0.0,8.0,0.0
SYNCID0000000577,0.0,6.0,8.0,0.0,0.0,0.0
SYNCID0000009341,0.0,6.0,12.0,0.0,10.0,4.0
SYNCID0000009672,0.0,6.0,2.0,0.0,0.0,0.0
SYNCID0000013986,0.0,4.0,2.0,0.0,10.0,2.0
SYNCID0000008534,0.0,4.0,8.0,0.0,10.0,4.0
SYNCID0000015185,0.0,4.0,0.0,0.0,4.0,2.0
SYNCID0000004480,0.0,2.0,6.0,0.0,2.0,2.0
SYNCID0000016467,0.0,2.0,2.0,0.0,12.0,2.0
SYNCID0000017175,0.0,2.0,10.0,0.0,4.0,0.0
SYNCID0000000578,0.0,4.0,8.0,0.0,6.0,4.0
SYNCID0000002170,0.0,4.0,0.0,0.0,14.0,0.0
SYNCID0000007301,0.0,4.0,6.0,6.0,0.0,0.0
SYNCID0000011296,0.0,4.0,0.0,0.0,4.0,8.0
SYNCID0000014761,0.0,4.0,2.0,0.0,12.0,0.0
SYNCID0000012908,0.0,4.0,0.0,0.0,8.0,0.0
SYNCID0000013171,0.0,4.0,6.0,0.0,0.0,0.0
SYNCID0000004497,0.0,2.0,2.0,0.0,24.0,0.0
SYNCID0000012913,0.0,2.0,0.0,0.0,10.0,2.0
SYNCID0000010793,0.0,2.0,6.0,0.0,60.0,0.0
SYNCID0000013092,0.0,2.0,6.0,2.0,8.0,4.0
SYNCID0000016226,0.0,2.0,0.0,0.0,4.0,0.0
SYNCID0000003477,0.0,6.0,16.0,0.0,10.0,6.0
SYNCID0000002887,0.0,6.0,0.0,0.0,6.0,0.0
SYNCID0000012474,0.0,6.0,0.0,0.0,6.0,2.0
SYNCID0000007620,0.0,6.0,12.0,0.0,6.0,10.0
SYNCID0000001376,0.0,4.0,12.0,0.0,4.0,6.0
SYNCID0000002803,0.0,4.0,12.0,0.0,6.0,0.0
SYNCID0000000751,0.0,4.0,10.0,0.0,6.0,8.0
SYNCID0000008330,0.0,4.0,0.0,2.0,2.0,8.0
SYNCID0000008188,0.0,4.0,10.0,0.0,0.0,6.0
SYNCID0000009491,0.0,4.0,0.0,0.0,0.0,6.0
SYNCID0000010037,0.0,4.0,10.0,0.0,4.0,2.0
SYNCID0000014997,0.0,4.0,6.0,0.0,2.0,8.0
SYNCID0000017030,0.0,4.0,8.0,0.0,0.0,0.0
SYNCID0000012226,0.0,4.0,12.0,0.0,10.0,8.0
SYNCID0000011884,0.0,4.0,8.0,0.0,2.0,10.0
SYNCID0000003834,0.0,4.0,8.0,0.0,10.0,10.0
SYNCID0000003592,0.0,4.0,4.0,0.0,2.0,10.0
SYNCID0000003353,0.0,2.0,16.0,0.0,0.0,0.0
SYNCID0000002196,0.0,2.0,0.0,0.0,8.0,2.0
SYNCID0000007565,0.0,2.0,14.0,0.0,8.0,4.0
SYNCID0000007497,0.0,2.0,2.0,0.0,8.0,6.0
SYNCID0000007428,0.0,2.0,18.0,0.0,4.0,4.0
SYNCID0000005770,0.0,2.0,14.0,0.0,4.0,12.0
SYNCID0000005909,0.0,2.0,0.0,0.0,0.0,0.0
SYNCID0000003525,0.0,2.0,4.0,0.0,4.0,6.0
SYNCID0000005362,0.0,2.0,6.0,0.0,8.0,2.0
SYNCID0000003697,0.0,2.0,14.0,0.0,0.0,0.0
SYNCID0000001258,0.0,2.0,0.0,0.0,6.0,2.0
SYNCID0000000828,0.0,2.0,10.0,0.0,8.0,4.0
SYNCID0000009329,0.0,2.0,14.0,0.0,2.0,10.0
SYNCID0000008962,0.0,2.0,12.0,0.0,4.0,6.0
SYNCID0000008125,0.0,2.0,20.0,0.0,0.0,0.0
SYNCID0000011341,0.0,2.0,12.0,0.0,2.0,12.0
SYNCID0000011153,0.0,2.0,8.0,0.0,10.0,2.0
SYNCID0000010182,0.0,2.0,2.0,0.0,6.0,6.0
SYNCID0000009803,0.0,2.0,0.0,0.0,4.0,4.0
SYNCID0000012642,0.0,2.0,12.0,0.0,6.0,8.0
SYNCID0000013981,0.0,2.0,2.0,0.0,6.0,2.0
SYNCID0000013895,0.0,2.0,4.0,0.0,6.0,4.0
SYNCID0000016269,0.0,2.0,8.0,0.0,6.0,0.0
SYNCID0000016327,0.0,2.0,0.0,0.0,0.0,6.0
SYNCID0000016579,0.0,2.0,0.0,0.0,0.0,0.0
SYNCID0000016629,0.0,2.0,18.0,0.0,6.0,6.0
SYNCID0000000588,0.0,4.0,10.0,0.0,26.0,4.0
SYNCID0000005214,0.0,4.0,14.0,0.0,6.0,4.0
SYNCID0000014640,0.0,4.0,10.0,0.0,16.0,4.0
SYNCID0000008141,0.0,4.0,14.0,0.0,10.0,6.0
SYNCID0000016066,0.0,4.0,4.0,0.0,0.0,4.0
SYNCID0000014036,0.0,4.0,14.0,0.0,6.0,4.0
SYNCID0000013051,0.0,4.0,6.0,0.0,22.0,2.0
SYNCID0000002510,0.0,2.0,8.0,0.0,8.0,4.0
SYNCID0000004155,0.0,2.0,4.0,2.0,8.0,0.0
SYNCID0000004125,0.0,2.0,12.0,0.0,2.0,6.0
SYNCID0000003999,0.0,2.0,4.0,0.0,16.0,2.0
SYNCID0000005746,0.0,2.0,6.0,0.0,14.0,4.0
SYNCID0000011973,0.0,2.0,0.0,0.0,14.0,0.0
SYNCID0000011503,0.0,2.0,12.0,0.0,28.0,6.0
SYNCID0000006719,0.0,2.0,0.0,0.0,10.0,2.0
SYNCID0000011914,0.0,2.0,16.0,0.0,8.0,4.0
SYNCID0000013774,0.0,2.0,4.0,0.0,6.0,0.0
SYNCID0000017029,0.0,2.0,12.0,0.0,16.0,0.0
SYNCID0000006018,0.0,4.0,18.0,0.0,8.0,2.0
SYNCID0000010221,0.0,4.0,22.0,0.0,0.0,4.0
SYNCID0000002187,0.0,2.0,22.0,0.0,8.0,2.0
SYNCID0000007466,0.0,2.0,0.0,0.0,2.0,4.0
SYNCID0000006813,0.0,2.0,0.0,0.0,0.0,2.0
SYNCID0000010400,0.0,2.0,8.0,0.0,4.0,2.0
SYNCID0000015440,0.0,2.0,0.0,0.0,0.0,2.0
SYNCID0000016931,0.0,2.0,0.0,0.0,2.0,2.0
SYNCID0000014326,0.0,12.0,0.0,0.0,4.0,0.0
SYNCID0000006950,0.0,6.0,16.0,0.0,6.0,8.0
SYNCID0000010388,0.0,4.0,2.0,0.0,10.0,0.0
SYNCID0000002639,0.0,2.0,6.0,0.0,6.0,6.0
SYNCID0000006338,0.0,2.0,16.0,0.0,6.0,2.0
SYNCID0000006724,0.0,2.0,8.0,0.0,12.0,0.0
SYNCID0000006852,0.0,2.0,8.0,0.0,2.0,4.0
SYNCID0000008098,0.0,2.0,14.0,0.0,8.0,2.0
SYNCID0000013863,0.0,2.0,12.0,0.0,4.0,2.0
SYNCID0000015395,0.0,2.0,6.0,0.0,2.0,6.0
SYNCID0000015892,0.0,2.0,0.0,0.0,6.0,2.0
SYNCID0000016568,0.0,2.0,20.0,0.0,10.0,2.0
SYNCID0000000596,0.0,4.0,6.0,0.0,8.0,4.0
SYNCID0000004517,0.0,2.0,14.0,0.0,18.0,0.0
SYNCID0000004867,0.0,2.0,0.0,0.0,14.0,6.0
SYNCID0000007400,0.0,2.0,6.0,0.0,18.0,2.0
SYNCID0000014132,0.0,2.0,10.0,0.0,6.0,2.0
SYNCID0000015671,0.0,4.0,0.0,0.0,2.0,8.0
SYNCID0000010112,0.0,4.0,4.0,0.0,10.0,0.0
SYNCID0000010041,0.0,4.0,6.0,0.0,6.0,2.0
SYNCID0000016095,0.0,4.0,14.0,0.0,6.0,4.0
SYNCID0000013608,0.0,4.0,14.0,0.0,0.0,2.0
SYNCID0000009689,0.0,4.0,0.0,0.0,2.0,12.0
SYNCID0000003075,0.0,2.0,8.0,0.0,6.0,6.0
SYNCID0000000652,0.0,2.0,0.0,0.0,4.0,2.0
SYNCID0000000606,0.0,2.0,4.0,0.0,4.0,4.0
SYNCID0000002275,0.0,2.0,6.0,0.0,4.0,2.0
SYNCID0000009542,0.0,2.0,26.0,0.0,10.0,4.0
SYNCID0000008643,0.0,2.0,16.0,0.0,4.0,4.0
SYNCID0000008798,0.0,2.0,14.0,0.0,0.0,4.0
SYNCID0000013492,0.0,2.0,18.0,0.0,0.0,2.0
SYNCID0000013338,0.0,2.0,16.0,0.0,0.0,4.0
SYNCID0000012144,0.0,2.0,4.0,0.0,8.0,6.0
SYNCID0000015756,0.0,2.0,0.0,0.0,10.0,2.0
SYNCID0000007952,0.0,14.0,0.0,0.0,144.0,0.0
SYNCID0000015646,0.0,14.0,8.0,0.0,24.0,4.0
SYNCID0000013121,0.0,12.0,6.0,0.0,12.0,4.0
SYNCID0000011965,0.0,10.0,2.0,0.0,2.0,0.0
SYNCID0000002544,0.0,10.0,2.0,0.0,8.0,8.0
SYNCID0000007464,0.0,8.0,8.0,0.0,6.0,0.0
SYNCID0000012270,0.0,8.0,6.0,0.0,0.0,2.0
SYNCID0000013957,0.0,8.0,0.0,0.0,6.0,6.0
SYNCID0000005966,0.0,6.0,6.0,0.0,2.0,0.0
SYNCID0000005457,0.0,6.0,0.0,0.0,26.0,4.0
SYNCID0000005053,0.0,6.0,0.0,0.0,12.0,4.0
SYNCID0000000607,0.0,6.0,16.0,0.0,6.0,8.0
SYNCID0000015200,0.0,6.0,10.0,0.0,34.0,2.0
SYNCID0000010351,0.0,6.0,0.0,0.0,4.0,2.0
SYNCID0000012039,0.0,6.0,2.0,0.0,60.0,0.0
SYNCID0000006892,0.0,6.0,16.0,0.0,34.0,0.0
SYNCID0000004575,0.0,4.0,0.0,0.0,0.0,0.0
SYNCID0000005141,0.0,4.0,4.0,0.0,10.0,2.0
SYNCID0000015579,0.0,4.0,2.0,0.0,100.0,6.0
SYNCID0000010738,0.0,4.0,0.0,0.0,58.0,6.0
SYNCID0000007438,0.0,2.0,0.0,0.0,0.0,0.0
SYNCID0000007696,0.0,2.0,12.0,0.0,6.0,2.0
SYNCID0000014034,0.0,2.0,8.0,0.0,12.0,6.0
SYNCID0000000610,0.0,4.0,0.0,0.0,4.0,0.0
SYNCID0000013324,0.0,4.0,10.0,0.0,18.0,2.0
SYNCID0000002796,0.0,2.0,2.0,0.0,28.0,2.0
SYNCID0000001399,0.0,2.0,0.0,0.0,20.0,4.0
SYNCID0000008998,0.0,2.0,6.0,0.0,0.0,2.0
SYNCID0000014168,0.0,2.0,0.0,0.0,0.0,0.0
SYNCID0000000619,0.0,46.0,2.0,2.0,4.0,2.0
SYNCID0000008912,0.0,30.0,4.0,0.0,0.0,0.0
SYNCID0000006632,0.0,16.0,6.0,0.0,8.0,4.0
SYNCID0000012303,0.0,4.0,8.0,0.0,10.0,0.0
SYNCID0000008388,0.0,2.0,18.0,0.0,8.0,2.0
SYNCID0000008062,0.0,2.0,16.0,0.0,2.0,0.0
SYNCID0000009972,0.0,2.0,22.0,0.0,0.0,0.0
SYNCID0000016620,0.0,6.0,18.0,0.0,4.0,2.0
SYNCID0000002696,0.0,6.0,22.0,0.0,6.0,6.0
SYNCID0000011743,0.0,4.0,10.0,0.0,10.0,0.0
SYNCID0000000800,0.0,4.0,14.0,0.0,4.0,2.0
SYNCID0000003392,0.0,4.0,0.0,0.0,0.0,0.0
SYNCID0000001993,0.0,4.0,2.0,0.0,8.0,2.0
SYNCID0000006345,0.0,4.0,10.0,0.0,12.0,2.0
SYNCID0000007487,0.0,4.0,0.0,0.0,0.0,2.0
SYNCID0000007127,0.0,4.0,2.0,0.0,14.0,2.0
SYNCID0000007120,0.0,4.0,0.0,0.0,8.0,4.0
SYNCID0000016217,0.0,4.0,0.0,0.0,10.0,4.0
SYNCID0000015725,0.0,4.0,8.0,0.0,6.0,2.0
SYNCID0000016630,0.0,4.0,18.0,0.0,2.0,4.0
SYNCID0000003034,0.0,2.0,8.0,0.0,4.0,2.0
SYNCID0000001641,0.0,2.0,0.0,0.0,8.0,0.0
SYNCID0000002682,0.0,2.0,16.0,0.0,8.0,6.0
SYNCID0000009527,0.0,2.0,10.0,0.0,0.0,6.0
SYNCID0000009166,0.0,2.0,0.0,0.0,10.0,8.0
SYNCID0000008034,0.0,2.0,0.0,0.0,10.0,2.0
SYNCID0000007347,0.0,2.0,18.0,0.0,6.0,4.0
SYNCID0000007284,0.0,2.0,22.0,0.0,6.0,8.0
SYNCID0000011304,0.0,2.0,14.0,0.0,8.0,0.0
SYNCID0000010121,0.0,2.0,2.0,0.0,8.0,0.0
SYNCID0000015588,0.0,2.0,20.0,0.0,2.0,8.0
SYNCID0000014602,0.0,2.0,12.0,0.0,2.0,0.0
SYNCID0000010180,0.0,2.0,20.0,0.0,4.0,4.0
SYNCID0000015943,0.0,2.0,12.0,0.0,10.0,4.0
SYNCID0000016193,0.0,2.0,6.0,0.0,12.0,0.0
SYNCID0000016007,0.0,2.0,10.0,0.0,0.0,4.0
SYNCID0000016853,0.0,2.0,14.0,0.0,6.0,4.0
SYNCID0000001928,0.0,2.0,8.0,0.0,6.0,8.0
SYNCID0000007491,0.0,2.0,0.0,0.0,4.0,0.0
SYNCID0000009333,0.0,2.0,0.0,0.0,4.0,4.0
SYNCID0000009441,0.0,2.0,10.0,0.0,10.0,6.0
SYNCID0000015288,0.0,2.0,10.0,0.0,8.0,6.0
SYNCID0000015638,0.0,2.0,0.0,0.0,4.0,2.0
SYNCID0000016316,0.0,2.0,10.0,0.0,6.0,0.0
SYNCID0000008013,0.0,6.0,10.0,0.0,0.0,0.0
SYNCID0000010076,0.0,6.0,26.0,0.0,10.0,6.0
SYNCID0000008988,0.0,6.0,0.0,0.0,6.0,2.0
SYNCID0000016566,0.0,6.0,2.0,0.0,8.0,0.0
SYNCID0000003438,0.0,4.0,22.0,0.0,4.0,6.0
SYNCID0000011342,0.0,4.0,8.0,0.0,0.0,0.0
SYNCID0000010604,0.0,4.0,0.0,0.0,0.0,0.0
SYNCID0000003006,0.0,4.0,0.0,0.0,0.0,0.0
SYNCID0000001309,0.0,4.0,0.0,0.0,0.0,0.0
SYNCID0000002165,0.0,4.0,12.0,0.0,0.0,6.0
SYNCID0000016645,0.0,4.0,0.0,0.0,8.0,4.0
SYNCID0000015484,0.0,4.0,16.0,0.0,14.0,2.0
SYNCID0000013159,0.0,4.0,0.0,0.0,6.0,2.0
SYNCID0000009015,0.0,4.0,2.0,0.0,10.0,0.0
SYNCID0000013148,0.0,4.0,0.0,2.0,8.0,6.0
SYNCID0000015452,0.0,4.0,6.0,0.0,0.0,0.0
SYNCID0000001385,0.0,2.0,0.0,0.0,6.0,0.0
SYNCID0000001618,0.0,2.0,6.0,0.0,2.0,6.0
SYNCID0000005326,0.0,2.0,0.0,0.0,8.0,4.0
SYNCID0000005606,0.0,2.0,0.0,0.0,2.0,4.0
SYNCID0000003505,0.0,2.0,0.0,2.0,10.0,4.0
SYNCID0000009360,0.0,2.0,24.0,0.0,8.0,2.0
SYNCID0000009766,0.0,2.0,16.0,0.0,2.0,0.0
SYNCID0000014994,0.0,2.0,0.0,0.0,8.0,0.0
SYNCID0000016394,0.0,2.0,0.0,0.0,0.0,4.0
SYNCID0000005585,0.0,6.0,0.0,0.0,6.0,4.0
SYNCID0000013306,0.0,6.0,2.0,0.0,0.0,0.0
SYNCID0000003211,0.0,4.0,8.0,0.0,2.0,10.0
SYNCID0000001639,0.0,4.0,4.0,0.0,18.0,2.0
SYNCID0000006826,0.0,4.0,2.0,0.0,0.0,0.0
SYNCID0000001036,0.0,2.0,6.0,0.0,4.0,2.0
SYNCID0000005221,0.0,2.0,4.0,0.0,6.0,14.0
SYNCID0000006730,0.0,2.0,0.0,0.0,0.0,0.0
SYNCID0000009631,0.0,2.0,12.0,0.0,42.0,10.0
SYNCID0000010068,0.0,2.0,2.0,0.0,4.0,8.0
SYNCID0000011715,0.0,2.0,4.0,0.0,10.0,2.0
SYNCID0000011732,0.0,2.0,10.0,0.0,0.0,0.0
SYNCID0000007877,0.0,6.0,10.0,0.0,32.0,2.0
SYNCID0000001896,0.0,4.0,0.0,0.0,8.0,2.0
SYNCID0000011112,0.0,4.0,18.0,0.0,16.0,0.0
SYNCID0000012361,0.0,4.0,24.0,0.0,12.0,4.0
SYNCID0000007588,0.0,2.0,0.0,0.0,8.0,0.0
SYNCID0000006545,0.0,2.0,8.0,0.0,6.0,4.0
SYNCID0000012746,0.0,2.0,18.0,0.0,16.0,2.0
SYNCID0000014282,0.0,2.0,14.0,0.0,2.0,2.0
SYNCID0000016057,0.0,2.0,16.0,0.0,4.0,0.0
SYNCID0000002999,0.0,10.0,4.0,0.0,22.0,8.0
SYNCID0000002693,0.0,8.0,0.0,0.0,24.0,2.0
SYNCID0000002435,0.0,6.0,0.0,0.0,24.0,10.0
SYNCID0000007322,0.0,4.0,2.0,0.0,0.0,18.0
SYNCID0000017013,0.0,4.0,0.0,0.0,0.0,0.0
SYNCID0000009568,0.0,2.0,0.0,2.0,24.0,16.0
SYNCID0000002325,0.0,14.0,10.0,0.0,6.0,6.0
SYNCID0000004006,0.0,14.0,2.0,0.0,0.0,0.0
SYNCID0000014261,0.0,12.0,6.0,0.0,0.0,6.0
SYNCID0000013953,0.0,12.0,8.0,0.0,2.0,0.0
SYNCID0000012486,0.0,10.0,4.0,0.0,12.0,4.0
SYNCID0000013104,0.0,10.0,14.0,0.0,10.0,0.0
SYNCID0000014752,0.0,10.0,14.0,0.0,16.0,4.0
SYNCID0000016136,0.0,10.0,12.0,0.0,4.0,6.0
SYNCID0000009640,0.0,10.0,4.0,0.0,0.0,0.0
SYNCID0000000705,0.0,8.0,8.0,0.0,16.0,2.0
SYNCID0000012534,0.0,8.0,0.0,0.0,4.0,4.0
SYNCID0000016265,0.0,8.0,2.0,0.0,4.0,4.0
SYNCID0000016911,0.0,8.0,0.0,0.0,10.0,4.0
SYNCID0000003015,0.0,6.0,0.0,0.0,20.0,4.0
SYNCID0000009448,0.0,6.0,0.0,0.0,0.0,0.0
SYNCID0000008262,0.0,6.0,8.0,0.0,0.0,0.0
SYNCID0000005439,0.0,6.0,0.0,0.0,16.0,8.0
SYNCID0000015566,0.0,4.0,0.0,0.0,22.0,8.0
SYNCID0000012028,0.0,4.0,6.0,0.0,14.0,4.0
SYNCID0000000989,0.0,2.0,4.0,0.0,0.0,8.0
SYNCID0000002053,0.0,2.0,16.0,0.0,12.0,0.0
SYNCID0000012759,0.0,2.0,8.0,0.0,10.0,8.0
SYNCID0000010983,0.0,2.0,6.0,0.0,2.0,0.0
SYNCID0000009577,0.0,4.0,22.0,0.0,16.0,2.0
SYNCID0000006358,0.0,4.0,14.0,0.0,0.0,0.0
SYNCID0000016809,0.0,4.0,2.0,0.0,10.0,4.0
SYNCID0000017081,0.0,4.0,8.0,0.0,0.0,2.0
SYNCID0000004148,0.0,2.0,10.0,0.0,14.0,0.0
SYNCID0000003424,0.0,2.0,4.0,0.0,6.0,0.0
SYNCID0000007935,0.0,2.0,6.0,0.0,6.0,2.0
SYNCID0000004944,0.0,2.0,0.0,0.0,10.0,4.0
SYNCID0000015683,0.0,2.0,0.0,0.0,0.0,0.0
SYNCID0000011036,0.0,2.0,10.0,0.0,14.0,0.0
SYNCID0000005063,0.0,20.0,0.0,0.0,12.0,2.0
SYNCID0000011435,0.0,10.0,18.0,0.0,0.0,6.0
SYNCID0000002775,0.0,8.0,0.0,0.0,4.0,2.0
SYNCID0000006458,0.0,6.0,18.0,0.0,10.0,6.0
SYNCID0000000731,0.0,4.0,16.0,0.0,16.0,0.0
SYNCID0000003302,0.0,4.0,10.0,0.0,2.0,4.0
SYNCID0000008849,0.0,4.0,0.0,0.0,50.0,2.0
SYNCID0000003517,0.0,2.0,8.0,0.0,10.0,2.0
SYNCID0000010994,0.0,2.0,12.0,0.0,14.0,6.0
SYNCID0000010565,0.0,2.0,8.0,0.0,36.0,2.0
SYNCID0000001505,0.0,12.0,6.0,0.0,2.0,8.0
SYNCID0000006318,0.0,8.0,0.0,0.0,6.0,8.0
SYNCID0000006497,0.0,8.0,2.0,2.0,8.0,8.0
SYNCID0000014709,0.0,6.0,0.0,0.0,2.0,10.0
SYNCID0000014944,0.0,6.0,6.0,0.0,10.0,2.0
SYNCID0000015701,0.0,4.0,0.0,0.0,2.0,2.0
SYNCID0000011611,0.0,18.0,0.0,0.0,2.0,4.0
SYNCID0000015585,0.0,16.0,2.0,0.0,4.0,12.0
SYNCID0000012138,0.0,12.0,0.0,0.0,2.0,0.0
SYNCID0000014367,0.0,10.0,12.0,0.0,4.0,0.0
SYNCID0000000767,0.0,4.0,8.0,0.0,2.0,12.0
SYNCID0000010901,0.0,2.0,2.0,0.0,0.0,8.0
SYNCID0000007854,0.0,18.0,26.0,0.0,8.0,8.0
SYNCID0000006636,0.0,12.0,42.0,0.0,6.0,10.0
SYNCID0000008453,0.0,10.0,2.0,0.0,6.0,0.0
SYNCID0000013787,0.0,8.0,0.0,0.0,0.0,4.0
SYNCID0000001682,0.0,4.0,36.0,0.0,6.0,14.0
SYNCID0000006088,0.0,4.0,2.0,2.0,68.0,2.0
SYNCID0000015647,0.0,4.0,6.0,0.0,22.0,2.0
SYNCID0000012352,0.0,2.0,56.0,0.0,78.0,6.0
SYNCID0000014635,0.0,2.0,2.0,0.0,8.0,0.0
SYNCID0000005566,0.0,6.0,20.0,0.0,2.0,0.0
SYNCID0000016691,0.0,6.0,18.0,0.0,2.0,10.0
SYNCID0000010752,0.0,4.0,0.0,0.0,8.0,2.0
SYNCID0000014565,0.0,4.0,14.0,0.0,0.0,14.0
SYNCID0000001151,0.0,2.0,2.0,0.0,4.0,14.0
SYNCID0000003748,0.0,8.0,0.0,0.0,2.0,16.0
SYNCID0000005857,0.0,8.0,10.0,0.0,0.0,8.0
SYNCID0000014072,0.0,8.0,0.0,0.0,2.0,36.0
SYNCID0000012610,0.0,8.0,14.0,0.0,2.0,2.0
SYNCID0000010549,0.0,6.0,0.0,0.0,0.0,0.0
SYNCID0000012714,0.0,6.0,8.0,0.0,2.0,14.0
SYNCID0000006076,0.0,6.0,0.0,0.0,4.0,2.0
SYNCID0000006105,0.0,6.0,14.0,0.0,2.0,4.0
SYNCID0000015879,0.0,6.0,0.0,0.0,0.0,24.0
SYNCID0000013091,0.0,4.0,0.0,0.0,0.0,24.0
SYNCID0000009707,0.0,4.0,14.0,0.0,2.0,0.0
SYNCID0000016188,0.0,4.0,12.0,0.0,4.0,4.0
SYNCID0000016451,0.0,4.0,12.0,0.0,0.0,30.0
SYNCID0000004851,0.0,2.0,0.0,0.0,2.0,12.0
SYNCID0000011401,0.0,2.0,4.0,0.0,0.0,4.0
SYNCID0000015468,0.0,2.0,2.0,0.0,4.0,2.0
SYNCID0000012393,0.0,8.0,0.0,0.0,6.0,0.0
SYNCID0000007474,0.0,8.0,16.0,0.0,10.0,0.0
SYNCID0000000808,0.0,4.0,18.0,0.0,6.0,0.0
SYNCID0000012037,0.0,4.0,18.0,0.0,0.0,0.0
SYNCID0000012297,0.0,4.0,28.0,0.0,2.0,2.0
SYNCID0000007343,0.0,2.0,14.0,0.0,12.0,0.0
SYNCID0000000924,0.0,2.0,0.0,0.0,0.0,0.0
SYNCID0000003120,0.0,2.0,16.0,2.0,6.0,2.0
